seq_id	loci
@M05522:50:000000000-BW89L:1:1102:16812:1739	TRB
@M05522:50:000000000-BW89L:1:1111:13171:13634	TRB
@M05522:50:000000000-BW89L:1:1103:22005:2876	TRB
@M05522:50:000000000-BW89L:1:1112:6684:18260	TRB
@M05522:50:000000000-BW89L:1:2105:19341:9710	TRB
@M05522:50:000000000-BW89L:1:1107:16298:9599	TRB
@M05522:50:000000000-BW89L:1:1103:18452:21332	TRB
@M05522:50:000000000-BW89L:1:1113:27901:17439	TRB
@M05522:50:000000000-BW89L:1:1109:20019:17037	TRA
@M05522:50:000000000-BW89L:1:2107:19118:8546	TRB
@M05522:50:000000000-BW89L:1:2101:25652:18550	TRB
@M05522:50:000000000-BW89L:1:2114:14969:7732	TRB
@M05522:50:000000000-BW89L:1:2105:16135:21242	TRB
@M05522:50:000000000-BW89L:1:2114:25381:17321	TRB
@M05522:50:000000000-BW89L:1:2103:26323:22314	TRB
@M05522:50:000000000-BW89L:1:2112:27402:22453	TRB
@M05522:50:000000000-BW89L:1:2105:13352:12391	TRB
@M05522:50:000000000-BW89L:1:1109:28191:11446	TRB
@M05522:50:000000000-BW89L:1:1106:12539:4098	TRB
@M05522:50:000000000-BW89L:1:2104:7762:25997	TRB
@M05522:50:000000000-BW89L:1:1112:24274:22489	TRA
@M05522:50:000000000-BW89L:1:2102:3890:11355	TRA
@M05522:50:000000000-BW89L:1:1110:23795:19664	TRB
@M05522:50:000000000-BW89L:1:1108:22080:23031	TRB
@M05522:50:000000000-BW89L:1:1108:25308:14509	TRA
@M05522:50:000000000-BW89L:1:2102:14611:2457	TRB
@M05522:50:000000000-BW89L:1:2104:12633:5569	TRB
@M05522:50:000000000-BW89L:1:1101:2809:14351	TRB
@M05522:50:000000000-BW89L:1:2107:13613:10989	TRA
@M05522:50:000000000-BW89L:1:1111:21951:24269	TRA
@M05522:50:000000000-BW89L:1:2106:10695:2849	TRB
@M05522:50:000000000-BW89L:1:1114:4489:9504	TRB
@M05522:50:000000000-BW89L:1:1107:22826:6305	TRB
@M05522:50:000000000-BW89L:1:2104:17246:19708	TRB
@M05522:50:000000000-BW89L:1:2107:10906:4834	TRB
@M05522:50:000000000-BW89L:1:1102:7153:8862	TRB
@M05522:50:000000000-BW89L:1:1107:20601:4480	TRB
@M05522:50:000000000-BW89L:1:1111:6845:15700	TRB
@M05522:50:000000000-BW89L:1:1104:3621:19520	TRA
@M05522:50:000000000-BW89L:1:1113:13513:16420	TRB
@M05522:50:000000000-BW89L:1:1102:12286:5854	TRA
@M05522:50:000000000-BW89L:1:2102:25532:15424	TRB
@M05522:50:000000000-BW89L:1:1101:14997:9519	TRB
@M05522:50:000000000-BW89L:1:1111:22173:4454	TRB
@M05522:50:000000000-BW89L:1:2114:21213:15047	TRB
@M05522:50:000000000-BW89L:1:1103:10440:22607	TRB
@M05522:50:000000000-BW89L:1:2109:18250:12680	TRB
@M05522:50:000000000-BW89L:1:2112:3275:20635	TRA
@M05522:50:000000000-BW89L:1:1112:8559:17494	TRA
@M05522:50:000000000-BW89L:1:1106:26517:12207	TRB
@M05522:50:000000000-BW89L:1:1109:17581:6550	TRB
@M05522:50:000000000-BW89L:1:2108:16071:8953	TRB
@M05522:50:000000000-BW89L:1:1110:27304:15948	TRB
@M05522:50:000000000-BW89L:1:2101:13217:17054	TRA
@M05522:50:000000000-BW89L:1:2107:7567:7392	TRA
@M05522:50:000000000-BW89L:1:1102:23422:8704	TRB
@M05522:50:000000000-BW89L:1:2104:21143:15095	TRB
@M05522:50:000000000-BW89L:1:1105:23459:8018	TRA
@M05522:50:000000000-BW89L:1:1101:8551:5330	TRB
@M05522:50:000000000-BW89L:1:2108:17234:24976	TRA
@M05522:50:000000000-BW89L:1:1101:16525:15327	TRB
@M05522:50:000000000-BW89L:1:1102:15026:28837	TRB
@M05522:50:000000000-BW89L:1:1106:7961:20672	TRB
@M05522:50:000000000-BW89L:1:2107:18038:27071	TRA
@M05522:50:000000000-BW89L:1:2113:24401:14617	TRB
@M05522:50:000000000-BW89L:1:2113:17364:3594	TRB
@M05522:50:000000000-BW89L:1:1104:22325:5581	TRB
@M05522:50:000000000-BW89L:1:2114:21918:26363	TRA
@M05522:50:000000000-BW89L:1:2104:16556:6026	TRA
@M05522:50:000000000-BW89L:1:1114:14551:16176	TRA
@M05522:50:000000000-BW89L:1:2102:11991:25686	TRB
@M05522:50:000000000-BW89L:1:2107:17491:11497	TRB
@M05522:50:000000000-BW89L:1:2105:6531:5343	TRA
@M05522:50:000000000-BW89L:1:1105:26708:8086	TRB
@M05522:50:000000000-BW89L:1:2102:15093:26002	TRB
@M05522:50:000000000-BW89L:1:2104:5716:7932	TRA
@M05522:50:000000000-BW89L:1:2102:13832:20518	TRB
@M05522:50:000000000-BW89L:1:1108:17303:22081	TRB
@M05522:50:000000000-BW89L:1:1111:10258:13955	TRB
@M05522:50:000000000-BW89L:1:2108:24070:6461	TRB
@M05522:50:000000000-BW89L:1:1109:25873:17000	TRB
@M05522:50:000000000-BW89L:1:2104:9440:13825	TRB
@M05522:50:000000000-BW89L:1:2104:18858:14651	TRB
@M05522:50:000000000-BW89L:1:1107:21791:19523	TRB
@M05522:50:000000000-BW89L:1:1108:10334:22254	TRB
@M05522:50:000000000-BW89L:1:1102:27189:15220	TRB
@M05522:50:000000000-BW89L:1:1109:21937:16142	TRA
@M05522:50:000000000-BW89L:1:2101:16395:8836	TRB
@M05522:50:000000000-BW89L:1:1112:11805:11315	TRB
@M05522:50:000000000-BW89L:1:1103:10206:9878	TRA
@M05522:50:000000000-BW89L:1:1104:12169:8901	TRA
@M05522:50:000000000-BW89L:1:1110:8150:24537	TRA
@M05522:50:000000000-BW89L:1:2103:18353:7326	TRB
@M05522:50:000000000-BW89L:1:1107:20542:27242	TRB
@M05522:50:000000000-BW89L:1:1106:21092:17105	TRB
@M05522:50:000000000-BW89L:1:1102:26661:13975	TRA
@M05522:50:000000000-BW89L:1:1103:24880:22060	TRB
@M05522:50:000000000-BW89L:1:2113:11086:19982	TRB
@M05522:50:000000000-BW89L:1:1109:19665:26752	TRB
@M05522:50:000000000-BW89L:1:2105:29025:15757	TRA
@M05522:50:000000000-BW89L:1:1108:28904:14402	TRB
@M05522:50:000000000-BW89L:1:2104:5497:13317	TRB
@M05522:50:000000000-BW89L:1:2110:24173:22298	TRB
@M05522:50:000000000-BW89L:1:1105:26968:10214	TRB
@M05522:50:000000000-BW89L:1:2114:11590:22146	TRB
@M05522:50:000000000-BW89L:1:1109:21871:10087	TRA
@M05522:50:000000000-BW89L:1:1109:26925:9917	TRB
@M05522:50:000000000-BW89L:1:2105:15774:18931	TRA
@M05522:50:000000000-BW89L:1:2111:4814:15658	TRB
@M05522:50:000000000-BW89L:1:2105:15442:26275	TRB
@M05522:50:000000000-BW89L:1:2112:12631:17609	TRA
@M05522:50:000000000-BW89L:1:2102:11827:13942	TRA
@M05522:50:000000000-BW89L:1:1102:12032:20327	TRA
@M05522:50:000000000-BW89L:1:1107:14788:23855	TRA
@M05522:50:000000000-BW89L:1:2103:22257:22151	TRB
@M05522:50:000000000-BW89L:1:2109:19905:5417	TRB
@M05522:50:000000000-BW89L:1:1102:9295:11824	TRB
@M05522:50:000000000-BW89L:1:2112:7261:9026	TRA
@M05522:50:000000000-BW89L:1:1106:12559:7625	TRB
@M05522:50:000000000-BW89L:1:2101:3839:19661	TRB
@M05522:50:000000000-BW89L:1:2113:10440:23767	TRA
@M05522:50:000000000-BW89L:1:2108:20115:26120	TRA
@M05522:50:000000000-BW89L:1:2108:19469:6285	TRB
@M05522:50:000000000-BW89L:1:1112:8889:19195	TRB
@M05522:50:000000000-BW89L:1:1107:28339:13824	TRB
@M05522:50:000000000-BW89L:1:1110:13426:10877	TRA
@M05522:50:000000000-BW89L:1:1108:12226:20210	TRA
@M05522:50:000000000-BW89L:1:1112:12358:6489	TRB
@M05522:50:000000000-BW89L:1:2113:9200:19907	TRA
@M05522:50:000000000-BW89L:1:1108:14040:26601	TRB
@M05522:50:000000000-BW89L:1:1106:8221:4536	TRA
@M05522:50:000000000-BW89L:1:1108:6022:15625	TRB
@M05522:50:000000000-BW89L:1:2102:23989:7996	TRB
@M05522:50:000000000-BW89L:1:2104:9906:3394	TRA
@M05522:50:000000000-BW89L:1:1113:16420:16024	TRB
@M05522:50:000000000-BW89L:1:1106:14997:17120	TRB
@M05522:50:000000000-BW89L:1:1101:14009:24327	TRB
@M05522:50:000000000-BW89L:1:1108:25159:18566	TRB
@M05522:50:000000000-BW89L:1:1109:15833:6345	TRB
@M05522:50:000000000-BW89L:1:1107:17701:20162	TRB
@M05522:50:000000000-BW89L:1:2105:9983:10349	TRB
@M05522:50:000000000-BW89L:1:1103:16535:25196	TRA
@M05522:50:000000000-BW89L:1:1112:9305:25515	TRB
@M05522:50:000000000-BW89L:1:1104:25402:5226	TRB
@M05522:50:000000000-BW89L:1:1103:21324:8643	TRB
@M05522:50:000000000-BW89L:1:1103:16584:7341	TRB
@M05522:50:000000000-BW89L:1:1104:15090:7592	TRB
@M05522:50:000000000-BW89L:1:2106:10345:11548	TRA
@M05522:50:000000000-BW89L:1:1104:10231:9282	TRB
@M05522:50:000000000-BW89L:1:2102:19524:11150	TRB
@M05522:50:000000000-BW89L:1:2110:21140:26315	TRB
@M05522:50:000000000-BW89L:1:1109:7984:7571	TRB
@M05522:50:000000000-BW89L:1:2111:12497:12593	TRB
@M05522:50:000000000-BW89L:1:1102:20034:12963	TRA
@M05522:50:000000000-BW89L:1:1113:11783:8639	TRB
@M05522:50:000000000-BW89L:1:1105:9587:26372	TRB
@M05522:50:000000000-BW89L:1:1102:20277:18676	TRB
@M05522:50:000000000-BW89L:1:1106:13809:4396	TRB
@M05522:50:000000000-BW89L:1:2112:27002:22050	TRB
@M05522:50:000000000-BW89L:1:2114:2820:11828	TRB
@M05522:50:000000000-BW89L:1:2114:21984:7013	TRB
@M05522:50:000000000-BW89L:1:1101:18839:11427	TRB
@M05522:50:000000000-BW89L:1:2109:16072:18110	TRB
@M05522:50:000000000-BW89L:1:2112:23897:19620	TRB
@M05522:50:000000000-BW89L:1:1107:21671:21046	TRB
@M05522:50:000000000-BW89L:1:1112:24229:17319	TRB
@M05522:50:000000000-BW89L:1:2108:7225:11264	TRB
@M05522:50:000000000-BW89L:1:1105:12743:21970	TRB
@M05522:50:000000000-BW89L:1:1108:19064:18861	TRA
@M05522:50:000000000-BW89L:1:2102:12149:20164	TRB
@M05522:50:000000000-BW89L:1:2104:12667:15051	TRA
@M05522:50:000000000-BW89L:1:2114:21574:25538	TRB
@M05522:50:000000000-BW89L:1:2111:21423:2689	TRB
@M05522:50:000000000-BW89L:1:1113:10289:23376	TRB
@M05522:50:000000000-BW89L:1:1103:20872:10230	TRB
@M05522:50:000000000-BW89L:1:2108:22623:9431	TRA
@M05522:50:000000000-BW89L:1:1112:18223:18776	TRB
@M05522:50:000000000-BW89L:1:1114:9956:5811	TRA
@M05522:50:000000000-BW89L:1:1101:24915:13081	TRA
@M05522:50:000000000-BW89L:1:1108:11583:9617	TRA
@M05522:50:000000000-BW89L:1:1101:13374:21213	TRA
@M05522:50:000000000-BW89L:1:1111:24989:14838	TRA
@M05522:50:000000000-BW89L:1:2105:9420:22969	TRB
@M05522:50:000000000-BW89L:1:1106:20616:25073	TRB
@M05522:50:000000000-BW89L:1:2103:8838:8004	TRA
@M05522:50:000000000-BW89L:1:2112:12402:25822	TRA
@M05522:50:000000000-BW89L:1:2102:6926:19731	TRB
@M05522:50:000000000-BW89L:1:2111:7425:6751	TRB
@M05522:50:000000000-BW89L:1:2103:4428:18001	TRB
@M05522:50:000000000-BW89L:1:1109:14428:25849	TRB
@M05522:50:000000000-BW89L:1:2107:15600:9810	TRB
@M05522:50:000000000-BW89L:1:2112:21914:23651	TRB
@M05522:50:000000000-BW89L:1:1106:22537:9487	TRB
@M05522:50:000000000-BW89L:1:2108:10002:13620	TRB
@M05522:50:000000000-BW89L:1:1111:15269:22776	TRB
@M05522:50:000000000-BW89L:1:2114:9148:23814	TRB
@M05522:50:000000000-BW89L:1:1101:4231:12498	TRB
@M05522:50:000000000-BW89L:1:1113:10753:6118	TRB
@M05522:50:000000000-BW89L:1:2105:7752:21188	TRB
@M05522:50:000000000-BW89L:1:2101:24256:15213	TRA
@M05522:50:000000000-BW89L:1:2101:6595:6384	TRA
@M05522:50:000000000-BW89L:1:2106:12825:6807	TRB
@M05522:50:000000000-BW89L:1:1104:28978:15189	TRB
@M05522:50:000000000-BW89L:1:2105:8631:23410	TRB
@M05522:50:000000000-BW89L:1:2108:26556:19239	TRA
@M05522:50:000000000-BW89L:1:2102:26338:12009	TRB
@M05522:50:000000000-BW89L:1:1112:4674:22910	TRB
@M05522:50:000000000-BW89L:1:2112:20557:11391	TRB
@M05522:50:000000000-BW89L:1:2109:15040:7790	TRA
@M05522:50:000000000-BW89L:1:1109:15938:8642	TRA
@M05522:50:000000000-BW89L:1:2113:25224:20767	TRB
@M05522:50:000000000-BW89L:1:1114:6907:13278	TRB
@M05522:50:000000000-BW89L:1:2111:9372:11939	TRB
@M05522:50:000000000-BW89L:1:1104:23989:12835	TRA
@M05522:50:000000000-BW89L:1:1112:12739:28700	TRB
@M05522:50:000000000-BW89L:1:1101:16200:4007	TRB
@M05522:50:000000000-BW89L:1:1107:12002:9952	TRB
@M05522:50:000000000-BW89L:1:1114:8779:21442	TRA
@M05522:50:000000000-BW89L:1:2109:11927:18301	TRB
@M05522:50:000000000-BW89L:1:1111:21708:22550	TRA
@M05522:50:000000000-BW89L:1:1108:17850:2952	TRB
@M05522:50:000000000-BW89L:1:2114:13470:10414	TRB
@M05522:50:000000000-BW89L:1:2113:4031:18949	TRB
@M05522:50:000000000-BW89L:1:1108:16086:17620	TRB
@M05522:50:000000000-BW89L:1:1108:24183:21961	TRB
@M05522:50:000000000-BW89L:1:2114:19624:23984	TRB
@M05522:50:000000000-BW89L:1:1110:10417:9562	TRA
@M05522:50:000000000-BW89L:1:2113:25363:15613	TRB
@M05522:50:000000000-BW89L:1:2102:3479:13808	TRB
@M05522:50:000000000-BW89L:1:1102:9148:4861	TRB
@M05522:50:000000000-BW89L:1:1113:26063:23740	TRB
@M05522:50:000000000-BW89L:1:2104:26068:10849	TRB
@M05522:50:000000000-BW89L:1:1106:14272:17850	TRB
@M05522:50:000000000-BW89L:1:2107:13759:7038	TRB
@M05522:50:000000000-BW89L:1:1109:20935:21130	TRB
@M05522:50:000000000-BW89L:1:1106:23001:6115	TRB
@M05522:50:000000000-BW89L:1:1108:23509:23985	TRB
@M05522:50:000000000-BW89L:1:1113:21752:16857	TRB
@M05522:50:000000000-BW89L:1:2105:14102:20692	TRB
@M05522:50:000000000-BW89L:1:2107:13565:13245	TRB
@M05522:50:000000000-BW89L:1:1110:22362:4095	TRB
@M05522:50:000000000-BW89L:1:1106:7752:6339	TRB
@M05522:50:000000000-BW89L:1:1102:7609:12138	TRB
@M05522:50:000000000-BW89L:1:1109:7193:19745	TRB
@M05522:50:000000000-BW89L:1:2103:3404:18098	TRB
@M05522:50:000000000-BW89L:1:2103:13906:10159	TRB
@M05522:50:000000000-BW89L:1:2102:20072:12155	TRB
@M05522:50:000000000-BW89L:1:1106:10586:6747	TRB
@M05522:50:000000000-BW89L:1:2103:6589:22861	TRB
@M05522:50:000000000-BW89L:1:1110:16202:6852	TRA
@M05522:50:000000000-BW89L:1:2106:14584:4315	TRA
@M05522:50:000000000-BW89L:1:2112:13994:16461	TRB
@M05522:50:000000000-BW89L:1:2108:16760:7716	TRB
@M05522:50:000000000-BW89L:1:2111:14537:2546	TRB
@M05522:50:000000000-BW89L:1:1104:24362:24810	TRA
@M05522:50:000000000-BW89L:1:2104:16808:19964	TRB
@M05522:50:000000000-BW89L:1:1114:16080:1741	TRA
@M05522:50:000000000-BW89L:1:2103:15504:22649	TRB
@M05522:50:000000000-BW89L:1:1103:20348:15105	TRA
@M05522:50:000000000-BW89L:1:2107:18284:22131	TRA
@M05522:50:000000000-BW89L:1:2113:3266:14227	TRB
@M05522:50:000000000-BW89L:1:1102:17881:16321	TRB
@M05522:50:000000000-BW89L:1:1108:19303:3229	TRA
@M05522:50:000000000-BW89L:1:2114:27224:17417	TRA
@M05522:50:000000000-BW89L:1:2106:22702:13436	TRB
@M05522:50:000000000-BW89L:1:1112:16124:21277	TRB
@M05522:50:000000000-BW89L:1:2106:5159:13920	TRA
@M05522:50:000000000-BW89L:1:1111:3145:14857	TRB
@M05522:50:000000000-BW89L:1:1101:13645:2911	TRA
@M05522:50:000000000-BW89L:1:2106:13839:6311	TRA
@M05522:50:000000000-BW89L:1:2101:23285:23458	TRB
@M05522:50:000000000-BW89L:1:2114:11826:11391	TRA
@M05522:50:000000000-BW89L:1:2105:7297:14130	TRB
@M05522:50:000000000-BW89L:1:1106:15122:22136	TRB
@M05522:50:000000000-BW89L:1:2108:11548:15831	TRA
@M05522:50:000000000-BW89L:1:1104:21618:24674	TRB
@M05522:50:000000000-BW89L:1:1104:7242:19257	TRB
@M05522:50:000000000-BW89L:1:1103:14306:16717	TRB
@M05522:50:000000000-BW89L:1:2101:18128:7855	TRB
@M05522:50:000000000-BW89L:1:1102:20792:17705	TRA
@M05522:50:000000000-BW89L:1:2110:25010:22135	TRB
@M05522:50:000000000-BW89L:1:2106:25356:14099	TRB
@M05522:50:000000000-BW89L:1:1114:6211:15022	TRA
@M05522:50:000000000-BW89L:1:1106:7968:18796	TRB
@M05522:50:000000000-BW89L:1:2109:18274:8503	TRA
@M05522:50:000000000-BW89L:1:1111:14852:12988	TRB
@M05522:50:000000000-BW89L:1:2110:19536:26590	TRB
@M05522:50:000000000-BW89L:1:1105:13837:11329	TRB
@M05522:50:000000000-BW89L:1:1108:11011:21448	TRB
@M05522:50:000000000-BW89L:1:2110:14836:12427	TRB
@M05522:50:000000000-BW89L:1:1102:23730:9372	TRB
@M05522:50:000000000-BW89L:1:1110:23937:15482	TRB
@M05522:50:000000000-BW89L:1:2106:17912:18158	TRA
@M05522:50:000000000-BW89L:1:1104:12001:21349	TRB
@M05522:50:000000000-BW89L:1:2113:27257:10088	TRB
@M05522:50:000000000-BW89L:1:1109:20952:17942	TRB
@M05522:50:000000000-BW89L:1:1110:23228:20831	TRA
@M05522:50:000000000-BW89L:1:1111:11782:24940	TRB
@M05522:50:000000000-BW89L:1:2107:15484:15146	TRB
@M05522:50:000000000-BW89L:1:2106:13256:14216	TRA
@M05522:50:000000000-BW89L:1:1106:26537:16141	TRB
@M05522:50:000000000-BW89L:1:2105:6687:23918	TRB
@M05522:50:000000000-BW89L:1:2109:18297:12414	TRB
@M05522:50:000000000-BW89L:1:1113:16014:16084	TRA
@M05522:50:000000000-BW89L:1:2111:11864:16185	TRB
@M05522:50:000000000-BW89L:1:1113:15961:15415	TRB
@M05522:50:000000000-BW89L:1:1102:7753:9976	TRB
@M05522:50:000000000-BW89L:1:1112:5601:9171	TRB
@M05522:50:000000000-BW89L:1:1114:19370:4495	TRB
@M05522:50:000000000-BW89L:1:1114:11734:2893	TRB
@M05522:50:000000000-BW89L:1:1102:11530:20535	TRB
@M05522:50:000000000-BW89L:1:2102:24978:24855	TRA
@M05522:50:000000000-BW89L:1:2110:10115:12713	TRB
@M05522:50:000000000-BW89L:1:2110:16048:18075	TRB
@M05522:50:000000000-BW89L:1:2101:4830:11508	TRB
@M05522:50:000000000-BW89L:1:2111:26847:6910	TRB
@M05522:50:000000000-BW89L:1:1106:25172:13952	TRB
@M05522:50:000000000-BW89L:1:2114:20268:5845	TRB
@M05522:50:000000000-BW89L:1:1112:12701:7629	TRB
@M05522:50:000000000-BW89L:1:1103:20092:25552	TRA
@M05522:50:000000000-BW89L:1:1101:8467:22080	TRA
@M05522:50:000000000-BW89L:1:1102:19237:7902	TRA
@M05522:50:000000000-BW89L:1:1105:18100:7382	TRA
@M05522:50:000000000-BW89L:1:1113:17888:22568	TRB
@M05522:50:000000000-BW89L:1:1102:6190:7874	TRB
@M05522:50:000000000-BW89L:1:2112:21318:4911	TRB
@M05522:50:000000000-BW89L:1:1111:28411:15724	TRB
@M05522:50:000000000-BW89L:1:2112:15246:9398	TRB
@M05522:50:000000000-BW89L:1:2109:22717:16586	TRB
@M05522:50:000000000-BW89L:1:1110:10257:22519	TRB
@M05522:50:000000000-BW89L:1:1109:3344:15053	TRA
@M05522:50:000000000-BW89L:1:2110:17355:4185	TRB
@M05522:50:000000000-BW89L:1:2104:20567:7587	TRB
@M05522:50:000000000-BW89L:1:1114:16626:8064	TRB
@M05522:50:000000000-BW89L:1:2112:21757:15095	TRB
@M05522:50:000000000-BW89L:1:1103:19330:18744	TRB
@M05522:50:000000000-BW89L:1:2105:15975:21166	TRB
@M05522:50:000000000-BW89L:1:1113:12500:15761	TRB
@M05522:50:000000000-BW89L:1:2109:14439:12126	TRB
@M05522:50:000000000-BW89L:1:1102:18342:1745	TRB
@M05522:50:000000000-BW89L:1:1102:5851:22478	TRB
@M05522:50:000000000-BW89L:1:2107:26057:8098	TRB
@M05522:50:000000000-BW89L:1:2105:16174:4398	TRB
@M05522:50:000000000-BW89L:1:1102:17177:19437	TRA
@M05522:50:000000000-BW89L:1:1112:9388:16712	TRB
@M05522:50:000000000-BW89L:1:2101:13799:16151	TRB
@M05522:50:000000000-BW89L:1:1114:13300:2045	TRB
@M05522:50:000000000-BW89L:1:1110:26320:11997	TRA
@M05522:50:000000000-BW89L:1:2109:19187:19162	TRB
@M05522:50:000000000-BW89L:1:2105:20960:24064	TRB
@M05522:50:000000000-BW89L:1:1108:28480:18539	TRB
@M05522:50:000000000-BW89L:1:2105:18488:19813	TRA
@M05522:50:000000000-BW89L:1:1110:11228:24454	TRB
@M05522:50:000000000-BW89L:1:1113:16045:5430	TRB
@M05522:50:000000000-BW89L:1:2113:8457:8131	TRB
@M05522:50:000000000-BW89L:1:1112:20106:14643	TRB
@M05522:50:000000000-BW89L:1:1101:20004:20727	TRB
@M05522:50:000000000-BW89L:1:2104:22346:26828	TRB
@M05522:50:000000000-BW89L:1:2106:24413:8445	TRA
@M05522:50:000000000-BW89L:1:2109:10816:14346	TRB
@M05522:50:000000000-BW89L:1:2114:22736:10441	TRB
@M05522:50:000000000-BW89L:1:2108:15861:18096	TRB
@M05522:50:000000000-BW89L:1:1104:14783:23046	TRA
@M05522:50:000000000-BW89L:1:1104:17490:5378	TRB
@M05522:50:000000000-BW89L:1:1104:7531:17084	TRB
@M05522:50:000000000-BW89L:1:2104:10379:22004	TRB
@M05522:50:000000000-BW89L:1:1106:24173:22310	TRA
@M05522:50:000000000-BW89L:1:2113:20717:6529	TRB
@M05522:50:000000000-BW89L:1:1105:18330:19926	TRB
@M05522:50:000000000-BW89L:1:1108:8193:20014	TRB
@M05522:50:000000000-BW89L:1:2104:24275:9444	TRB
@M05522:50:000000000-BW89L:1:2108:18773:4806	TRB
@M05522:50:000000000-BW89L:1:2106:11767:21912	TRB
@M05522:50:000000000-BW89L:1:1112:20554:12910	TRB
@M05522:50:000000000-BW89L:1:1113:19556:3934	TRB
@M05522:50:000000000-BW89L:1:2103:11590:12270	TRB
@M05522:50:000000000-BW89L:1:1110:18286:16844	TRA
@M05522:50:000000000-BW89L:1:2108:10950:18750	TRA
@M05522:50:000000000-BW89L:1:2109:10168:18913	TRB
@M05522:50:000000000-BW89L:1:1104:8716:19828	TRB
@M05522:50:000000000-BW89L:1:2114:17246:12923	TRB
@M05522:50:000000000-BW89L:1:1106:15546:4993	TRB
@M05522:50:000000000-BW89L:1:1105:17220:25122	TRB
@M05522:50:000000000-BW89L:1:1114:17496:5545	TRB
@M05522:50:000000000-BW89L:1:1101:8143:24695	TRB
@M05522:50:000000000-BW89L:1:1111:19209:22313	TRB
@M05522:50:000000000-BW89L:1:1110:17195:14025	TRB
@M05522:50:000000000-BW89L:1:2106:9384:17403	TRB
@M05522:50:000000000-BW89L:1:1109:15602:11001	TRB
@M05522:50:000000000-BW89L:1:2109:10494:23763	TRB
@M05522:50:000000000-BW89L:1:1106:16199:22925	TRB
@M05522:50:000000000-BW89L:1:1113:18778:22348	TRA
@M05522:50:000000000-BW89L:1:2106:28210:13044	TRA
@M05522:50:000000000-BW89L:1:2107:9195:11669	TRB
@M05522:50:000000000-BW89L:1:2104:6822:17159	TRB
@M05522:50:000000000-BW89L:1:1114:13532:13389	TRA
@M05522:50:000000000-BW89L:1:1106:16360:19681	TRB
@M05522:50:000000000-BW89L:1:2112:17401:22929	TRA
@M05522:50:000000000-BW89L:1:1105:6706:10359	TRB
@M05522:50:000000000-BW89L:1:2114:21330:18508	TRB
@M05522:50:000000000-BW89L:1:2104:27709:21920	TRB
@M05522:50:000000000-BW89L:1:1105:11199:8059	TRB
@M05522:50:000000000-BW89L:1:1110:28675:12543	TRB
@M05522:50:000000000-BW89L:1:2101:23521:6148	TRB
@M05522:50:000000000-BW89L:1:2110:8041:17544	TRB
@M05522:50:000000000-BW89L:1:2112:8433:18422	TRB
@M05522:50:000000000-BW89L:1:1112:18951:9724	TRA
@M05522:50:000000000-BW89L:1:1106:15682:26303	TRB
@M05522:50:000000000-BW89L:1:1108:8025:21870	TRB
@M05522:50:000000000-BW89L:1:1112:14296:9743	TRB
@M05522:50:000000000-BW89L:1:2114:28501:10369	TRB
@M05522:50:000000000-BW89L:1:2106:24441:21639	TRB
@M05522:50:000000000-BW89L:1:1105:18047:4713	TRA
@M05522:50:000000000-BW89L:1:2101:25008:5350	TRB
@M05522:50:000000000-BW89L:1:2110:28779:20097	TRA
