seq_id	loci
@M05522:50:000000000-BW89L:1:2113:19604:3190	TRA
@M05522:50:000000000-BW89L:1:2108:11888:22903	TRB
@M05522:50:000000000-BW89L:1:2107:7541:17649	TRB
@M05522:50:000000000-BW89L:1:2103:8852:18077	TRB
@M05522:50:000000000-BW89L:1:2110:15239:9752	TRB
@M05522:50:000000000-BW89L:1:2101:13592:22561	TRB
@M05522:50:000000000-BW89L:1:2102:5277:13005	TRB
@M05522:50:000000000-BW89L:1:2110:16801:21882	TRB
@M05522:50:000000000-BW89L:1:2106:22052:18920	TRB
@M05522:50:000000000-BW89L:1:2104:28339:18695	TRB
@M05522:50:000000000-BW89L:1:2112:18548:25450	TRB
@M05522:50:000000000-BW89L:1:2107:10914:4235	TRA
@M05522:50:000000000-BW89L:1:2102:13857:21130	TRB
@M05522:50:000000000-BW89L:1:1114:13826:14357	TRB
@M05522:50:000000000-BW89L:1:1105:12344:28335	TRB
@M05522:50:000000000-BW89L:1:1101:22990:26848	TRA
@M05522:50:000000000-BW89L:1:1111:9952:10234	TRB
@M05522:50:000000000-BW89L:1:1108:18924:13372	TRB
@M05522:50:000000000-BW89L:1:1104:11141:11877	TRB
@M05522:50:000000000-BW89L:1:1108:16912:20952	TRB
@M05522:50:000000000-BW89L:1:2114:17843:5764	TRB
@M05522:50:000000000-BW89L:1:1112:21870:18820	TRA
@M05522:50:000000000-BW89L:1:1106:20503:5335	TRB
@M05522:50:000000000-BW89L:1:2108:18739:13627	TRB
@M05522:50:000000000-BW89L:1:2109:26517:14137	TRB
@M05522:50:000000000-BW89L:1:1108:28434:19290	TRB
@M05522:50:000000000-BW89L:1:2109:20163:2818	TRB
@M05522:50:000000000-BW89L:1:2112:11812:13561	TRB
@M05522:50:000000000-BW89L:1:1110:16884:20674	TRA
@M05522:50:000000000-BW89L:1:1111:5543:22970	TRB
@M05522:50:000000000-BW89L:1:2113:23579:13093	TRB
@M05522:50:000000000-BW89L:1:1114:24381:6615	TRA
@M05522:50:000000000-BW89L:1:1112:18306:11952	TRB
@M05522:50:000000000-BW89L:1:1101:8308:21134	TRB
@M05522:50:000000000-BW89L:1:1112:20291:9781	TRB
@M05522:50:000000000-BW89L:1:1114:7390:9180	TRA
@M05522:50:000000000-BW89L:1:1109:8213:19191	TRB
@M05522:50:000000000-BW89L:1:2106:18985:23838	TRB
@M05522:50:000000000-BW89L:1:2111:10284:14353	TRB
@M05522:50:000000000-BW89L:1:2114:19952:4610	TRA
@M05522:50:000000000-BW89L:1:2105:10018:14017	TRA
@M05522:50:000000000-BW89L:1:1107:3649:13087	TRB
@M05522:50:000000000-BW89L:1:1106:17285:15222	TRB
@M05522:50:000000000-BW89L:1:1110:15177:28978	TRB
@M05522:50:000000000-BW89L:1:1114:22090:12638	TRB
@M05522:50:000000000-BW89L:1:2112:21742:22386	TRB
@M05522:50:000000000-BW89L:1:1101:20657:25007	TRB
@M05522:50:000000000-BW89L:1:2104:26682:8059	TRB
@M05522:50:000000000-BW89L:1:1111:15142:15161	TRA
@M05522:50:000000000-BW89L:1:1107:8440:18226	TRA
@M05522:50:000000000-BW89L:1:1111:20871:9164	TRB
@M05522:50:000000000-BW89L:1:2103:12712:20796	TRB
@M05522:50:000000000-BW89L:1:1101:14004:18147	TRB
@M05522:50:000000000-BW89L:1:2101:5529:14640	TRB
@M05522:50:000000000-BW89L:1:2111:8310:17132	TRB
@M05522:50:000000000-BW89L:1:1107:22598:18064	TRB
@M05522:50:000000000-BW89L:1:1106:23387:24775	TRB
@M05522:50:000000000-BW89L:1:2107:15187:18456	TRB
@M05522:50:000000000-BW89L:1:2106:16143:8545	TRB
@M05522:50:000000000-BW89L:1:1101:9386:8914	TRA
@M05522:50:000000000-BW89L:1:1106:27245:14741	TRB
@M05522:50:000000000-BW89L:1:1110:10525:25128	TRA
@M05522:50:000000000-BW89L:1:1110:14124:27633	TRB
@M05522:50:000000000-BW89L:1:1103:9535:18071	TRB
@M05522:50:000000000-BW89L:1:1111:18449:18022	TRA
@M05522:50:000000000-BW89L:1:1105:20487:15650	TRB
@M05522:50:000000000-BW89L:1:1102:23198:4245	TRB
@M05522:50:000000000-BW89L:1:1112:28758:15877	TRB
@M05522:50:000000000-BW89L:1:1101:27089:13517	TRB
@M05522:50:000000000-BW89L:1:2106:10904:4891	TRB
@M05522:50:000000000-BW89L:1:1107:17152:20458	TRA
@M05522:50:000000000-BW89L:1:2112:17863:9953	TRB
@M05522:50:000000000-BW89L:1:1108:14437:21399	TRA
@M05522:50:000000000-BW89L:1:1105:16477:1533	TRB
@M05522:50:000000000-BW89L:1:2113:15364:22762	TRB
@M05522:50:000000000-BW89L:1:2107:8953:12511	TRB
@M05522:50:000000000-BW89L:1:2113:21751:11414	TRB
@M05522:50:000000000-BW89L:1:2113:20504:26032	TRB
@M05522:50:000000000-BW89L:1:1106:20130:11328	TRB
@M05522:50:000000000-BW89L:1:1102:8308:25387	TRB
@M05522:50:000000000-BW89L:1:2103:19832:12147	TRB
@M05522:50:000000000-BW89L:1:1108:13911:28243	TRA
@M05522:50:000000000-BW89L:1:1108:15631:25517	TRB
@M05522:50:000000000-BW89L:1:1101:22147:15683	TRB
@M05522:50:000000000-BW89L:1:2106:19367:17780	TRB
@M05522:50:000000000-BW89L:1:2110:11808:16771	TRB
@M05522:50:000000000-BW89L:1:1104:7154:14306	TRB
@M05522:50:000000000-BW89L:1:1112:13667:11364	TRB
@M05522:50:000000000-BW89L:1:1114:23277:12109	TRB
@M05522:50:000000000-BW89L:1:2114:19750:21395	TRB
@M05522:50:000000000-BW89L:1:1113:9148:4619	TRB
@M05522:50:000000000-BW89L:1:2103:16592:3621	TRA
@M05522:50:000000000-BW89L:1:2110:15514:3292	TRB
@M05522:50:000000000-BW89L:1:2111:17012:27246	TRB
@M05522:50:000000000-BW89L:1:2108:21722:6148	TRB
@M05522:50:000000000-BW89L:1:2113:10317:9288	TRB
@M05522:50:000000000-BW89L:1:1106:27085:21848	TRB
@M05522:50:000000000-BW89L:1:1110:8187:3818	TRB
@M05522:50:000000000-BW89L:1:1110:14068:10867	TRB
@M05522:50:000000000-BW89L:1:2104:20342:18620	TRB
@M05522:50:000000000-BW89L:1:2107:13184:22996	TRA
@M05522:50:000000000-BW89L:1:1103:25855:14099	TRB
@M05522:50:000000000-BW89L:1:2107:9596:18553	TRB
@M05522:50:000000000-BW89L:1:1113:3959:20319	TRB
@M05522:50:000000000-BW89L:1:2108:18037:10301	TRB
@M05522:50:000000000-BW89L:1:2107:12753:13795	TRA
@M05522:50:000000000-BW89L:1:1114:12875:28269	TRA
@M05522:50:000000000-BW89L:1:2106:5788:6472	TRB
@M05522:50:000000000-BW89L:1:2112:21847:3801	TRB
@M05522:50:000000000-BW89L:1:2104:17614:4867	TRB
@M05522:50:000000000-BW89L:1:1111:20180:20287	TRA
@M05522:50:000000000-BW89L:1:1101:20012:10269	TRA
@M05522:50:000000000-BW89L:1:1109:20994:5159	TRA
@M05522:50:000000000-BW89L:1:1104:16627:16786	TRB
@M05522:50:000000000-BW89L:1:1110:10580:26075	TRB
@M05522:50:000000000-BW89L:1:1112:12633:25245	TRB
@M05522:50:000000000-BW89L:1:1108:13430:20694	TRB
@M05522:50:000000000-BW89L:1:2101:18065:14057	TRB
@M05522:50:000000000-BW89L:1:2110:10636:18869	TRB
@M05522:50:000000000-BW89L:1:2105:20427:21735	TRB
@M05522:50:000000000-BW89L:1:2114:25125:25588	TRB
@M05522:50:000000000-BW89L:1:1105:17958:17089	TRB
@M05522:50:000000000-BW89L:1:1101:20749:10880	TRB
@M05522:50:000000000-BW89L:1:1101:7974:18624	TRB
@M05522:50:000000000-BW89L:1:1103:27320:18285	TRB
@M05522:50:000000000-BW89L:1:2110:9020:4405	TRB
@M05522:50:000000000-BW89L:1:2107:20213:6325	TRB
@M05522:50:000000000-BW89L:1:1105:4747:24000	TRA
@M05522:50:000000000-BW89L:1:1102:20594:3426	TRB
@M05522:50:000000000-BW89L:1:1107:19575:17706	TRA
@M05522:50:000000000-BW89L:1:2114:5276:17208	TRA
@M05522:50:000000000-BW89L:1:1111:22695:6489	TRA
@M05522:50:000000000-BW89L:1:1109:17202:20329	TRB
@M05522:50:000000000-BW89L:1:1104:25908:11437	TRB
@M05522:50:000000000-BW89L:1:1104:10592:16454	TRB
@M05522:50:000000000-BW89L:1:2108:14657:2773	TRB
@M05522:50:000000000-BW89L:1:1107:7688:18581	TRB
@M05522:50:000000000-BW89L:1:1101:27806:14736	TRA
@M05522:50:000000000-BW89L:1:1110:15310:26819	TRB
@M05522:50:000000000-BW89L:1:1105:19526:16320	TRB
@M05522:50:000000000-BW89L:1:2108:17290:21241	TRB
@M05522:50:000000000-BW89L:1:1102:20179:21094	TRB
@M05522:50:000000000-BW89L:1:1101:24583:5744	TRB
@M05522:50:000000000-BW89L:1:2110:18522:4546	TRB
@M05522:50:000000000-BW89L:1:2111:4659:9685	TRA
@M05522:50:000000000-BW89L:1:1110:12107:5421	TRB
@M05522:50:000000000-BW89L:1:2105:18115:6173	TRA
@M05522:50:000000000-BW89L:1:1109:8279:16110	TRA
@M05522:50:000000000-BW89L:1:2105:22062:14032	TRB
@M05522:50:000000000-BW89L:1:1110:8297:19813	TRA
@M05522:50:000000000-BW89L:1:2111:16409:4136	TRB
@M05522:50:000000000-BW89L:1:1101:10390:15391	TRB
@M05522:50:000000000-BW89L:1:1108:21349:5052	TRB
@M05522:50:000000000-BW89L:1:2108:18325:21536	TRA
@M05522:50:000000000-BW89L:1:2114:16436:24226	TRB
@M05522:50:000000000-BW89L:1:2103:16776:23295	TRB
@M05522:50:000000000-BW89L:1:2104:20651:26666	TRB
@M05522:50:000000000-BW89L:1:2105:23964:16866	TRB
@M05522:50:000000000-BW89L:1:2109:28757:11547	TRA
@M05522:50:000000000-BW89L:1:2101:25603:19166	TRB
@M05522:50:000000000-BW89L:1:2101:8982:20794	TRB
@M05522:50:000000000-BW89L:1:1105:28059:20963	TRA
@M05522:50:000000000-BW89L:1:2107:26447:6791	TRB
@M05522:50:000000000-BW89L:1:1114:18079:26737	TRB
@M05522:50:000000000-BW89L:1:2104:16962:4177	TRB
@M05522:50:000000000-BW89L:1:1114:14000:11190	TRB
@M05522:50:000000000-BW89L:1:1111:19290:14030	TRB
@M05522:50:000000000-BW89L:1:1103:22349:22099	TRB
@M05522:50:000000000-BW89L:1:2103:7951:22032	TRB
@M05522:50:000000000-BW89L:1:2114:20326:5693	TRB
@M05522:50:000000000-BW89L:1:1106:22592:24391	TRB
@M05522:50:000000000-BW89L:1:2105:20734:10620	TRA
@M05522:50:000000000-BW89L:1:2105:24355:20035	TRB
@M05522:50:000000000-BW89L:1:1102:29403:14554	TRB
@M05522:50:000000000-BW89L:1:1114:24946:14340	TRB
@M05522:50:000000000-BW89L:1:2104:14807:8450	TRB
@M05522:50:000000000-BW89L:1:1101:8388:14782	TRB
@M05522:50:000000000-BW89L:1:2111:20969:14802	TRB
@M05522:50:000000000-BW89L:1:1107:7449:17065	TRA
@M05522:50:000000000-BW89L:1:2110:6501:7948	TRB
@M05522:50:000000000-BW89L:1:2103:16674:17483	TRB
@M05522:50:000000000-BW89L:1:1111:23157:6845	TRB
@M05522:50:000000000-BW89L:1:2109:14639:18126	TRB
@M05522:50:000000000-BW89L:1:1106:27466:11383	TRB
@M05522:50:000000000-BW89L:1:2114:5017:19432	TRB
@M05522:50:000000000-BW89L:1:1106:19387:22675	TRB
@M05522:50:000000000-BW89L:1:2102:10461:2742	TRB
@M05522:50:000000000-BW89L:1:1106:9225:19985	TRA
@M05522:50:000000000-BW89L:1:1113:15293:16289	TRB
@M05522:50:000000000-BW89L:1:2105:7364:15064	TRB
@M05522:50:000000000-BW89L:1:2106:7626:11482	TRB
@M05522:50:000000000-BW89L:1:1107:11441:3714	TRB
@M05522:50:000000000-BW89L:1:2109:23822:19389	TRB
@M05522:50:000000000-BW89L:1:2112:22845:13985	TRB
@M05522:50:000000000-BW89L:1:2110:8512:13715	TRB
@M05522:50:000000000-BW89L:1:1108:22130:9718	TRB
@M05522:50:000000000-BW89L:1:2111:27047:13937	TRA
@M05522:50:000000000-BW89L:1:1105:10342:23844	TRB
@M05522:50:000000000-BW89L:1:1112:21470:8594	TRB
@M05522:50:000000000-BW89L:1:1111:20777:3373	TRB
@M05522:50:000000000-BW89L:1:1112:13690:14199	TRB
@M05522:50:000000000-BW89L:1:2111:10079:26008	TRB
@M05522:50:000000000-BW89L:1:1106:16177:22788	TRB
@M05522:50:000000000-BW89L:1:2105:27361:18095	TRB
@M05522:50:000000000-BW89L:1:2104:25625:5972	TRA
@M05522:50:000000000-BW89L:1:2111:7264:9205	TRB
@M05522:50:000000000-BW89L:1:2106:18695:13676	TRB
@M05522:50:000000000-BW89L:1:1112:3331:11989	TRB
@M05522:50:000000000-BW89L:1:2101:14378:23796	TRB
@M05522:50:000000000-BW89L:1:2109:20887:12522	TRB
@M05522:50:000000000-BW89L:1:1114:7637:11163	TRB
@M05522:50:000000000-BW89L:1:1102:25810:9107	TRB
@M05522:50:000000000-BW89L:1:1113:28005:9214	TRA
@M05522:50:000000000-BW89L:1:1114:15710:14911	TRB
@M05522:50:000000000-BW89L:1:1102:12661:11159	TRB
@M05522:50:000000000-BW89L:1:2109:9817:19210	TRB
