seq_id	loci
@M05522:50:000000000-BW89L:1:1114:19495:22650	TRB
@M05522:50:000000000-BW89L:1:1102:16856:18544	TRB
@M05522:50:000000000-BW89L:1:2110:8782:17232	TRB
@M05522:50:000000000-BW89L:1:1108:14139:3273	TRB
@M05522:50:000000000-BW89L:1:2108:21639:16028	TRB
@M05522:50:000000000-BW89L:1:1102:24105:9688	TRB
@M05522:50:000000000-BW89L:1:1106:16258:8882	TRB
@M05522:50:000000000-BW89L:1:1110:13705:9918	TRB
@M05522:50:000000000-BW89L:1:1113:8624:5005	TRA
@M05522:50:000000000-BW89L:1:1113:6782:22638	TRB
@M05522:50:000000000-BW89L:1:2111:21114:18754	TRB
@M05522:50:000000000-BW89L:1:1107:6897:21665	TRB
@M05522:50:000000000-BW89L:1:2106:20463:20693	TRB
@M05522:50:000000000-BW89L:1:2113:14905:24245	TRB
@M05522:50:000000000-BW89L:1:1107:27642:14639	TRA
@M05522:50:000000000-BW89L:1:2113:18677:21374	TRA
@M05522:50:000000000-BW89L:1:2102:18004:21025	TRA
@M05522:50:000000000-BW89L:1:2105:10475:4045	TRB
@M05522:50:000000000-BW89L:1:1111:21652:8580	TRB
@M05522:50:000000000-BW89L:1:1106:22463:7175	TRB
@M05522:50:000000000-BW89L:1:1106:15327:22409	TRB
@M05522:50:000000000-BW89L:1:1112:2481:14308	TRB
@M05522:50:000000000-BW89L:1:1107:14343:20783	TRB
@M05522:50:000000000-BW89L:1:2102:5822:16971	TRB
@M05522:50:000000000-BW89L:1:2103:17230:28269	TRB
@M05522:50:000000000-BW89L:1:2113:12771:13545	TRB
@M05522:50:000000000-BW89L:1:1102:15322:13009	TRB
@M05522:50:000000000-BW89L:1:1110:7420:7888	TRB
@M05522:50:000000000-BW89L:1:1112:12804:21672	TRB
@M05522:50:000000000-BW89L:1:2109:3568:9278	TRA
@M05522:50:000000000-BW89L:1:1111:27684:18232	TRB
@M05522:50:000000000-BW89L:1:2109:17796:27865	TRB
@M05522:50:000000000-BW89L:1:2102:9850:7414	TRB
@M05522:50:000000000-BW89L:1:2106:3132:13589	TRB
@M05522:50:000000000-BW89L:1:1105:3420:13161	TRA
@M05522:50:000000000-BW89L:1:1113:23416:21951	TRA
@M05522:50:000000000-BW89L:1:1113:26715:8281	TRB
@M05522:50:000000000-BW89L:1:2101:25744:21382	TRB
@M05522:50:000000000-BW89L:1:2109:8960:7387	TRB
@M05522:50:000000000-BW89L:1:2105:9983:4359	TRB
@M05522:50:000000000-BW89L:1:2112:21519:14401	TRB
@M05522:50:000000000-BW89L:1:1102:25585:22834	TRB
@M05522:50:000000000-BW89L:1:1106:11459:22715	TRB
@M05522:50:000000000-BW89L:1:2104:14287:20857	TRB
@M05522:50:000000000-BW89L:1:2108:9296:12409	TRB
@M05522:50:000000000-BW89L:1:1106:24209:11870	TRB
@M05522:50:000000000-BW89L:1:2102:19119:4588	TRB
@M05522:50:000000000-BW89L:1:1109:12787:8240	TRB
@M05522:50:000000000-BW89L:1:2103:26975:14525	TRB
@M05522:50:000000000-BW89L:1:2113:22751:8153	TRA
@M05522:50:000000000-BW89L:1:1106:25677:17596	TRB
@M05522:50:000000000-BW89L:1:1104:13043:5828	TRB
@M05522:50:000000000-BW89L:1:1113:16643:14859	TRA
@M05522:50:000000000-BW89L:1:1107:21302:5330	TRB
@M05522:50:000000000-BW89L:1:1112:8476:9557	TRB
@M05522:50:000000000-BW89L:1:2109:14682:24569	TRB
@M05522:50:000000000-BW89L:1:1114:11726:17100	TRB
@M05522:50:000000000-BW89L:1:1102:16813:9099	TRB
@M05522:50:000000000-BW89L:1:2109:23193:7259	TRB
@M05522:50:000000000-BW89L:1:1108:7122:12050	TRA
@M05522:50:000000000-BW89L:1:1109:13252:10835	TRA
@M05522:50:000000000-BW89L:1:2106:8421:10042	TRB
@M05522:50:000000000-BW89L:1:2103:14215:17036	TRB
@M05522:50:000000000-BW89L:1:1105:21304:16361	TRA
@M05522:50:000000000-BW89L:1:1107:11835:12308	TRA
@M05522:50:000000000-BW89L:1:2113:18930:14502	TRB
@M05522:50:000000000-BW89L:1:1114:20515:13538	TRB
@M05522:50:000000000-BW89L:1:2105:21404:23628	TRB
@M05522:50:000000000-BW89L:1:1109:22365:3260	TRB
@M05522:50:000000000-BW89L:1:2112:11039:6407	TRA
@M05522:50:000000000-BW89L:1:1105:9612:22599	TRB
@M05522:50:000000000-BW89L:1:2104:18847:19500	TRB
@M05522:50:000000000-BW89L:1:1102:23874:9137	TRB
@M05522:50:000000000-BW89L:1:1103:19420:2460	TRB
@M05522:50:000000000-BW89L:1:2108:20164:8109	TRB
@M05522:50:000000000-BW89L:1:2111:26627:20159	TRB
@M05522:50:000000000-BW89L:1:2105:20214:24146	TRB
@M05522:50:000000000-BW89L:1:1108:21723:16983	TRB
@M05522:50:000000000-BW89L:1:2114:27809:17913	TRB
@M05522:50:000000000-BW89L:1:1108:16066:18613	TRB
@M05522:50:000000000-BW89L:1:2108:24884:7066	TRB
@M05522:50:000000000-BW89L:1:2111:16073:26728	TRB
@M05522:50:000000000-BW89L:1:1111:12088:22067	TRB
@M05522:50:000000000-BW89L:1:2104:17102:1924	TRA
@M05522:50:000000000-BW89L:1:2114:16685:20205	TRB
@M05522:50:000000000-BW89L:1:1104:14515:22370	TRB
@M05522:50:000000000-BW89L:1:1104:8850:26099	TRB
@M05522:50:000000000-BW89L:1:1114:12802:22556	TRB
@M05522:50:000000000-BW89L:1:2102:23430:15752	TRB
@M05522:50:000000000-BW89L:1:2103:14750:23504	TRB
@M05522:50:000000000-BW89L:1:2104:20124:15923	TRB
@M05522:50:000000000-BW89L:1:2113:6744:16884	TRB
@M05522:50:000000000-BW89L:1:2104:17583:14685	TRB
@M05522:50:000000000-BW89L:1:2103:13648:24227	TRB
@M05522:50:000000000-BW89L:1:2102:24071:13231	TRA
@M05522:50:000000000-BW89L:1:1109:16006:13269	TRA
@M05522:50:000000000-BW89L:1:1113:18738:9172	TRB
@M05522:50:000000000-BW89L:1:2102:12222:17408	TRB
@M05522:50:000000000-BW89L:1:1104:12944:4712	TRB
@M05522:50:000000000-BW89L:1:1110:14576:12800	TRB
@M05522:50:000000000-BW89L:1:2106:23847:10729	TRB
@M05522:50:000000000-BW89L:1:2114:18384:23498	TRA
@M05522:50:000000000-BW89L:1:1101:11646:19769	TRB
@M05522:50:000000000-BW89L:1:1110:26024:21914	TRB
@M05522:50:000000000-BW89L:1:1107:13615:28008	TRB
@M05522:50:000000000-BW89L:1:1112:17545:17787	TRB
@M05522:50:000000000-BW89L:1:2112:17191:5776	TRB
@M05522:50:000000000-BW89L:1:1109:25609:24929	TRB
@M05522:50:000000000-BW89L:1:2112:14642:22406	TRB
@M05522:50:000000000-BW89L:1:1109:23067:4577	TRB
@M05522:50:000000000-BW89L:1:1112:17601:15997	TRB
@M05522:50:000000000-BW89L:1:2106:20755:21204	TRB
@M05522:50:000000000-BW89L:1:1107:24890:18369	TRB
@M05522:50:000000000-BW89L:1:2114:28960:12714	TRA
@M05522:50:000000000-BW89L:1:2112:9475:21437	TRB
@M05522:50:000000000-BW89L:1:2108:15210:10674	TRB
@M05522:50:000000000-BW89L:1:2111:20817:4479	TRB
@M05522:50:000000000-BW89L:1:2103:9184:7070	TRB
@M05522:50:000000000-BW89L:1:2103:25452:10288	TRB
@M05522:50:000000000-BW89L:1:1107:23041:20354	TRB
@M05522:50:000000000-BW89L:1:2107:6189:17686	TRB
@M05522:50:000000000-BW89L:1:2106:19551:18683	TRB
@M05522:50:000000000-BW89L:1:2110:5338:13847	TRB
@M05522:50:000000000-BW89L:1:2108:23382:11654	TRA
@M05522:50:000000000-BW89L:1:2102:22141:4849	TRB
@M05522:50:000000000-BW89L:1:2112:17224:16120	TRB
@M05522:50:000000000-BW89L:1:2105:17833:23570	TRB
@M05522:50:000000000-BW89L:1:1112:18107:12741	TRA
@M05522:50:000000000-BW89L:1:1102:5596:12941	TRB
@M05522:50:000000000-BW89L:1:2105:27282:19888	TRB
@M05522:50:000000000-BW89L:1:2113:22177:6160	TRA
@M05522:50:000000000-BW89L:1:2109:7402:5036	TRB
@M05522:50:000000000-BW89L:1:1106:12915:11135	TRB
@M05522:50:000000000-BW89L:1:2105:3111:14600	TRB
@M05522:50:000000000-BW89L:1:1110:6722:21783	TRB
@M05522:50:000000000-BW89L:1:2107:14984:29267	TRB
@M05522:50:000000000-BW89L:1:1101:2977:19260	TRB
@M05522:50:000000000-BW89L:1:1104:17728:3814	TRB
@M05522:50:000000000-BW89L:1:1104:25831:17571	TRB
@M05522:50:000000000-BW89L:1:2103:15184:5934	TRA
@M05522:50:000000000-BW89L:1:2103:23080:20909	TRA
@M05522:50:000000000-BW89L:1:2107:6153:22044	TRA
@M05522:50:000000000-BW89L:1:1107:2883:20900	TRB
@M05522:50:000000000-BW89L:1:2108:26396:17666	TRB
@M05522:50:000000000-BW89L:1:2105:11320:10523	TRB
@M05522:50:000000000-BW89L:1:2105:8056:9362	TRB
@M05522:50:000000000-BW89L:1:1106:17398:8069	TRB
@M05522:50:000000000-BW89L:1:2103:16599:3839	TRA
@M05522:50:000000000-BW89L:1:2105:18978:3494	TRB
@M05522:50:000000000-BW89L:1:2105:7505:12171	TRA
@M05522:50:000000000-BW89L:1:1105:21476:18499	TRA
@M05522:50:000000000-BW89L:1:1112:24659:18101	TRB
@M05522:50:000000000-BW89L:1:2110:11734:2331	TRB
@M05522:50:000000000-BW89L:1:2114:14448:2266	TRB
@M05522:50:000000000-BW89L:1:2101:21645:8510	TRB
@M05522:50:000000000-BW89L:1:1104:20694:17728	TRB
@M05522:50:000000000-BW89L:1:1114:13387:9265	TRA
@M05522:50:000000000-BW89L:1:1110:24047:21401	TRB
@M05522:50:000000000-BW89L:1:2102:22441:23796	TRB
@M05522:50:000000000-BW89L:1:1101:4560:14610	TRB
@M05522:50:000000000-BW89L:1:1102:5493:6871	TRB
@M05522:50:000000000-BW89L:1:2108:27611:11813	TRB
@M05522:50:000000000-BW89L:1:1110:20725:23363	TRB
@M05522:50:000000000-BW89L:1:2111:11868:13705	TRB
@M05522:50:000000000-BW89L:1:1102:27067:10295	TRB
@M05522:50:000000000-BW89L:1:2107:24114:12476	TRB
@M05522:50:000000000-BW89L:1:1104:13218:24951	TRA
@M05522:50:000000000-BW89L:1:2103:22118:7641	TRB
@M05522:50:000000000-BW89L:1:2109:4726:8234	TRB
@M05522:50:000000000-BW89L:1:2102:14389:7300	TRB
@M05522:50:000000000-BW89L:1:1102:23947:23435	TRB
@M05522:50:000000000-BW89L:1:1103:18861:26700	TRB
@M05522:50:000000000-BW89L:1:1104:12432:18361	TRB
@M05522:50:000000000-BW89L:1:2110:19003:2137	TRA
@M05522:50:000000000-BW89L:1:1102:29039:12476	TRB
@M05522:50:000000000-BW89L:1:2108:12023:23161	TRB
@M05522:50:000000000-BW89L:1:2102:29471:16771	TRB
@M05522:50:000000000-BW89L:1:1107:22458:15313	TRB
@M05522:50:000000000-BW89L:1:2110:27227:18683	TRB
@M05522:50:000000000-BW89L:1:1105:17797:27185	TRA
@M05522:50:000000000-BW89L:1:2109:12909:6951	TRB
@M05522:50:000000000-BW89L:1:1112:2810:20131	TRB
@M05522:50:000000000-BW89L:1:2103:23471:5628	TRB
@M05522:50:000000000-BW89L:1:1109:2499:18049	TRB
@M05522:50:000000000-BW89L:1:1106:16511:9227	TRB
@M05522:50:000000000-BW89L:1:2114:7570:16241	TRB
@M05522:50:000000000-BW89L:1:1104:18653:19421	TRB
@M05522:50:000000000-BW89L:1:1101:15851:8388	TRB
@M05522:50:000000000-BW89L:1:1104:4588:14224	TRB
@M05522:50:000000000-BW89L:1:1112:20639:21816	TRA
@M05522:50:000000000-BW89L:1:2105:16017:5629	TRA
@M05522:50:000000000-BW89L:1:2109:9256:25384	TRB
@M05522:50:000000000-BW89L:1:1105:15691:21313	TRB
@M05522:50:000000000-BW89L:1:2114:23145:9071	TRB
@M05522:50:000000000-BW89L:1:2114:18913:26243	TRB
@M05522:50:000000000-BW89L:1:2113:15463:17498	TRB
@M05522:50:000000000-BW89L:1:2109:4431:8063	TRB
@M05522:50:000000000-BW89L:1:2111:24169:8459	TRB
@M05522:50:000000000-BW89L:1:1104:13407:17388	TRA
@M05522:50:000000000-BW89L:1:1113:14243:8765	TRA
@M05522:50:000000000-BW89L:1:1106:5688:19977	TRA
@M05522:50:000000000-BW89L:1:2112:21781:9702	TRB
@M05522:50:000000000-BW89L:1:1101:19340:24602	TRB
@M05522:50:000000000-BW89L:1:2108:17648:11618	TRB
@M05522:50:000000000-BW89L:1:2108:11461:9633	TRB
@M05522:50:000000000-BW89L:1:1104:5882:7462	TRB
@M05522:50:000000000-BW89L:1:1112:19738:11406	TRA
@M05522:50:000000000-BW89L:1:1113:23344:8362	TRB
@M05522:50:000000000-BW89L:1:2113:16897:25736	TRA
@M05522:50:000000000-BW89L:1:2102:7868:13565	TRA
@M05522:50:000000000-BW89L:1:1107:7213:17191	TRB
@M05522:50:000000000-BW89L:1:2107:15620:5824	TRB
@M05522:50:000000000-BW89L:1:1112:21516:13729	TRA
@M05522:50:000000000-BW89L:1:2107:9850:15594	TRA
@M05522:50:000000000-BW89L:1:2112:24307:11410	TRB
@M05522:50:000000000-BW89L:1:2109:22605:26168	TRB
@M05522:50:000000000-BW89L:1:1101:20668:21674	TRB
@M05522:50:000000000-BW89L:1:1106:20437:11261	TRB
@M05522:50:000000000-BW89L:1:2103:8482:7904	TRA
@M05522:50:000000000-BW89L:1:2107:3107:9734	TRB
@M05522:50:000000000-BW89L:1:1104:25792:14013	TRB
@M05522:50:000000000-BW89L:1:2108:26546:9371	TRB
@M05522:50:000000000-BW89L:1:1102:18972:5572	TRB
@M05522:50:000000000-BW89L:1:2105:15650:28313	TRB
@M05522:50:000000000-BW89L:1:1105:28846:12424	TRB
@M05522:50:000000000-BW89L:1:2107:11085:21244	TRB
@M05522:50:000000000-BW89L:1:2112:24834:6365	TRA
@M05522:50:000000000-BW89L:1:1105:15731:21852	TRB
@M05522:50:000000000-BW89L:1:1104:9701:15846	TRB
@M05522:50:000000000-BW89L:1:1111:8325:17879	TRB
@M05522:50:000000000-BW89L:1:1112:17590:4801	TRB
@M05522:50:000000000-BW89L:1:1114:12231:13895	TRB
@M05522:50:000000000-BW89L:1:1110:16662:23779	TRB
@M05522:50:000000000-BW89L:1:2107:7625:10582	TRB
@M05522:50:000000000-BW89L:1:2101:19580:17099	TRB
@M05522:50:000000000-BW89L:1:1106:15277:17870	TRB
@M05522:50:000000000-BW89L:1:1109:24801:21438	TRB
@M05522:50:000000000-BW89L:1:1104:17660:18489	TRB
@M05522:50:000000000-BW89L:1:1113:23309:8853	TRB
@M05522:50:000000000-BW89L:1:1114:11035:6621	TRA
@M05522:50:000000000-BW89L:1:1112:12690:8165	TRB
@M05522:50:000000000-BW89L:1:2104:7337:22561	TRB
@M05522:50:000000000-BW89L:1:2108:18922:1848	TRB
@M05522:50:000000000-BW89L:1:2104:22478:8618	TRA
@M05522:50:000000000-BW89L:1:1107:13684:22849	TRB
@M05522:50:000000000-BW89L:1:1102:16557:15282	TRB
@M05522:50:000000000-BW89L:1:2101:17658:22771	TRB
@M05522:50:000000000-BW89L:1:2110:13618:19926	TRA
@M05522:50:000000000-BW89L:1:2113:16895:18070	TRA
@M05522:50:000000000-BW89L:1:1104:14879:14989	TRA
@M05522:50:000000000-BW89L:1:2113:21118:9984	TRB
@M05522:50:000000000-BW89L:1:1101:25042:17845	TRB
@M05522:50:000000000-BW89L:1:1109:9535:20294	TRB
@M05522:50:000000000-BW89L:1:1101:27814:13393	TRA
@M05522:50:000000000-BW89L:1:2102:9291:20368	TRB
@M05522:50:000000000-BW89L:1:1105:9020:26653	TRB
@M05522:50:000000000-BW89L:1:2103:14318:13417	TRA
@M05522:50:000000000-BW89L:1:1101:5689:23971	TRB
@M05522:50:000000000-BW89L:1:2109:27277:18123	TRB
@M05522:50:000000000-BW89L:1:1106:3260:12466	TRB
@M05522:50:000000000-BW89L:1:1106:17728:25434	TRB
@M05522:50:000000000-BW89L:1:1112:22240:9601	TRB
@M05522:50:000000000-BW89L:1:2102:26419:17228	TRB
@M05522:50:000000000-BW89L:1:1103:19802:18820	TRB
@M05522:50:000000000-BW89L:1:2103:27890:16025	TRB
@M05522:50:000000000-BW89L:1:2102:20055:2747	TRA
@M05522:50:000000000-BW89L:1:2104:20493:13227	TRA
@M05522:50:000000000-BW89L:1:2111:26466:12457	TRB
@M05522:50:000000000-BW89L:1:1101:21816:23649	TRB
@M05522:50:000000000-BW89L:1:2113:28840:14076	TRB
@M05522:50:000000000-BW89L:1:1108:17885:5574	TRB
@M05522:50:000000000-BW89L:1:2110:6118:21085	TRB
@M05522:50:000000000-BW89L:1:2107:20445:27992	TRB
@M05522:50:000000000-BW89L:1:1112:28699:15213	TRB
@M05522:50:000000000-BW89L:1:2110:17699:3385	TRB
@M05522:50:000000000-BW89L:1:2106:18830:5243	TRB
@M05522:50:000000000-BW89L:1:2110:13421:22603	TRB
@M05522:50:000000000-BW89L:1:1102:18358:18610	TRB
@M05522:50:000000000-BW89L:1:1108:15223:15681	TRB
@M05522:50:000000000-BW89L:1:2106:11564:28474	TRB
@M05522:50:000000000-BW89L:1:2101:12774:13870	TRB
@M05522:50:000000000-BW89L:1:2106:16112:10469	TRB
@M05522:50:000000000-BW89L:1:1112:11079:4924	TRA
@M05522:50:000000000-BW89L:1:2107:18335:5143	TRB
@M05522:50:000000000-BW89L:1:2108:16857:8844	TRB
@M05522:50:000000000-BW89L:1:1104:6314:6365	TRB
@M05522:50:000000000-BW89L:1:1110:15122:12175	TRB
@M05522:50:000000000-BW89L:1:2112:18320:22044	TRB
@M05522:50:000000000-BW89L:1:2113:12209:23414	TRB
@M05522:50:000000000-BW89L:1:1105:17616:5810	TRB
@M05522:50:000000000-BW89L:1:2105:28775:19740	TRB
@M05522:50:000000000-BW89L:1:2110:9903:8098	TRB
@M05522:50:000000000-BW89L:1:1110:3573:21632	TRA
@M05522:50:000000000-BW89L:1:2112:24076:7495	TRB
@M05522:50:000000000-BW89L:1:2107:13515:15108	TRB
@M05522:50:000000000-BW89L:1:1111:21593:14887	TRB
@M05522:50:000000000-BW89L:1:2111:24258:26170	TRB
@M05522:50:000000000-BW89L:1:2106:24135:20788	TRA
@M05522:50:000000000-BW89L:1:2101:18639:27975	TRB
@M05522:50:000000000-BW89L:1:2112:9313:26069	TRB
@M05522:50:000000000-BW89L:1:2109:17174:18507	TRA
@M05522:50:000000000-BW89L:1:2103:8622:13823	TRB
@M05522:50:000000000-BW89L:1:1111:18969:25049	TRB
@M05522:50:000000000-BW89L:1:1102:9623:20174	TRA
@M05522:50:000000000-BW89L:1:2107:10760:14395	TRB
@M05522:50:000000000-BW89L:1:1110:7008:14162	TRB
@M05522:50:000000000-BW89L:1:2108:16848:5546	TRB
@M05522:50:000000000-BW89L:1:1103:6189:14560	TRB
@M05522:50:000000000-BW89L:1:1113:17970:3901	TRB
@M05522:50:000000000-BW89L:1:1111:22384:4268	TRB
@M05522:50:000000000-BW89L:1:2103:26303:6826	TRB
@M05522:50:000000000-BW89L:1:2113:25185:12298	TRA
@M05522:50:000000000-BW89L:1:1104:19799:6535	TRB
@M05522:50:000000000-BW89L:1:1114:21244:5622	TRA
@M05522:50:000000000-BW89L:1:1114:12054:27375	TRB
@M05522:50:000000000-BW89L:1:2105:18309:1982	TRB
@M05522:50:000000000-BW89L:1:1105:13928:13978	TRA
@M05522:50:000000000-BW89L:1:2106:13479:23158	TRB
@M05522:50:000000000-BW89L:1:2108:14754:11788	TRB
@M05522:50:000000000-BW89L:1:1114:2873:19632	TRB
@M05522:50:000000000-BW89L:1:1114:15707:11137	TRA
@M05522:50:000000000-BW89L:1:2113:17189:28567	TRB
@M05522:50:000000000-BW89L:1:2114:16690:6242	TRB
