seq_id	loci
@M05522:50:000000000-BW89L:1:1111:22812:20339	TRA
@M05522:50:000000000-BW89L:1:1112:20992:20445	TRA
@M05522:50:000000000-BW89L:1:1110:10065:16612	TRA
@M05522:50:000000000-BW89L:1:1113:20539:12357	TRA
@M05522:50:000000000-BW89L:1:2109:15413:7432	TRA
@M05522:50:000000000-BW89L:1:1109:23615:6267	TRB
@M05522:50:000000000-BW89L:1:1111:12460:21641	TRB
@M05522:50:000000000-BW89L:1:1105:24857:6450	TRB
@M05522:50:000000000-BW89L:1:2113:13971:23271	TRB
@M05522:50:000000000-BW89L:1:2106:22892:8018	TRB
@M05522:50:000000000-BW89L:1:2105:5228:8291	TRA
@M05522:50:000000000-BW89L:1:2112:19533:21494	TRB
@M05522:50:000000000-BW89L:1:2109:6730:21746	TRB
@M05522:50:000000000-BW89L:1:1111:6511:25270	TRA
@M05522:50:000000000-BW89L:1:2101:15877:1537	TRB
@M05522:50:000000000-BW89L:1:1113:24247:15504	TRB
@M05522:50:000000000-BW89L:1:2106:10365:23878	TRB
@M05522:50:000000000-BW89L:1:2112:17433:12067	TRB
@M05522:50:000000000-BW89L:1:1106:16538:18518	TRB
@M05522:50:000000000-BW89L:1:1113:8634:8646	TRB
@M05522:50:000000000-BW89L:1:2105:11936:9266	TRB
@M05522:50:000000000-BW89L:1:2112:20107:14955	TRB
@M05522:50:000000000-BW89L:1:1110:14123:2714	TRB
@M05522:50:000000000-BW89L:1:2101:10549:24793	TRB
@M05522:50:000000000-BW89L:1:1113:18391:18992	TRB
@M05522:50:000000000-BW89L:1:2108:22046:17330	TRB
@M05522:50:000000000-BW89L:1:2114:24475:22423	TRA
@M05522:50:000000000-BW89L:1:1103:8285:23279	TRB
@M05522:50:000000000-BW89L:1:1113:11717:19395	TRB
@M05522:50:000000000-BW89L:1:2109:25885:9267	TRA
@M05522:50:000000000-BW89L:1:2114:6682:19965	TRB
@M05522:50:000000000-BW89L:1:2102:6846:15223	TRA
@M05522:50:000000000-BW89L:1:1109:9959:11657	TRB
@M05522:50:000000000-BW89L:1:1114:21867:22418	TRA
@M05522:50:000000000-BW89L:1:1109:14770:2295	TRA
@M05522:50:000000000-BW89L:1:2112:10480:27833	TRB
@M05522:50:000000000-BW89L:1:1113:26317:14599	TRA
@M05522:50:000000000-BW89L:1:2104:10095:25476	TRB
@M05522:50:000000000-BW89L:1:1102:15296:17987	TRB
@M05522:50:000000000-BW89L:1:2101:22684:11988	TRB
@M05522:50:000000000-BW89L:1:1104:19357:6524	TRB
@M05522:50:000000000-BW89L:1:1105:11700:4878	TRB
@M05522:50:000000000-BW89L:1:1107:25917:6115	TRB
@M05522:50:000000000-BW89L:1:1105:13626:3839	TRA
@M05522:50:000000000-BW89L:1:1112:18601:21026	TRB
@M05522:50:000000000-BW89L:1:2101:21313:10141	TRB
@M05522:50:000000000-BW89L:1:2105:13913:20048	TRB
@M05522:50:000000000-BW89L:1:1114:13162:8096	TRB
@M05522:50:000000000-BW89L:1:1109:19400:25427	TRB
@M05522:50:000000000-BW89L:1:2102:12068:7597	TRB
@M05522:50:000000000-BW89L:1:2111:16948:17667	TRB
@M05522:50:000000000-BW89L:1:2101:19241:15376	TRB
@M05522:50:000000000-BW89L:1:1114:11375:4774	TRB
@M05522:50:000000000-BW89L:1:2110:14909:17037	TRB
@M05522:50:000000000-BW89L:1:1106:25331:23606	TRA
@M05522:50:000000000-BW89L:1:2109:21210:17910	TRA
@M05522:50:000000000-BW89L:1:1104:26228:12764	TRB
@M05522:50:000000000-BW89L:1:2112:24682:14925	TRB
@M05522:50:000000000-BW89L:1:1103:28476:14961	TRB
@M05522:50:000000000-BW89L:1:1112:14500:18419	TRA
@M05522:50:000000000-BW89L:1:1105:9584:22809	TRB
@M05522:50:000000000-BW89L:1:1108:8738:3404	TRB
@M05522:50:000000000-BW89L:1:2110:8119:26059	TRB
@M05522:50:000000000-BW89L:1:1105:23583:8396	TRA
@M05522:50:000000000-BW89L:1:1111:5878:22829	TRA
@M05522:50:000000000-BW89L:1:1107:27816:17534	TRB
@M05522:50:000000000-BW89L:1:1108:10831:17844	TRB
@M05522:50:000000000-BW89L:1:2105:21577:25931	TRB
@M05522:50:000000000-BW89L:1:1101:26292:20873	TRA
@M05522:50:000000000-BW89L:1:2101:9867:2795	TRB
@M05522:50:000000000-BW89L:1:1106:24303:6386	TRB
@M05522:50:000000000-BW89L:1:1113:22519:18747	TRB
@M05522:50:000000000-BW89L:1:2104:16783:27964	TRB
@M05522:50:000000000-BW89L:1:2110:6024:13754	TRA
@M05522:50:000000000-BW89L:1:1111:26536:15727	TRA
@M05522:50:000000000-BW89L:1:2113:6166:8135	TRA
@M05522:50:000000000-BW89L:1:1113:24499:7944	TRA
@M05522:50:000000000-BW89L:1:2106:4839:21098	TRB
@M05522:50:000000000-BW89L:1:2106:7817:15889	TRB
@M05522:50:000000000-BW89L:1:1106:22373:9111	TRB
@M05522:50:000000000-BW89L:1:1102:7037:17646	TRB
@M05522:50:000000000-BW89L:1:1109:4954:9573	TRB
@M05522:50:000000000-BW89L:1:1102:16586:5999	TRB
@M05522:50:000000000-BW89L:1:1110:16714:18184	TRB
@M05522:50:000000000-BW89L:1:2104:4677:19446	TRB
@M05522:50:000000000-BW89L:1:2104:12558:23108	TRB
@M05522:50:000000000-BW89L:1:2114:17971:10333	TRA
@M05522:50:000000000-BW89L:1:1108:17671:3279	TRB
@M05522:50:000000000-BW89L:1:1107:24856:18463	TRA
@M05522:50:000000000-BW89L:1:2112:28213:15186	TRB
@M05522:50:000000000-BW89L:1:2108:7630:10692	TRA
@M05522:50:000000000-BW89L:1:1111:22754:27101	TRA
@M05522:50:000000000-BW89L:1:1101:9064:8470	TRB
@M05522:50:000000000-BW89L:1:1105:6368:22817	TRB
@M05522:50:000000000-BW89L:1:2106:13753:14557	TRB
@M05522:50:000000000-BW89L:1:1113:9330:6306	TRB
@M05522:50:000000000-BW89L:1:2106:10064:19642	TRB
@M05522:50:000000000-BW89L:1:2114:14623:15090	TRB
@M05522:50:000000000-BW89L:1:1110:21113:10008	TRB
@M05522:50:000000000-BW89L:1:2109:12883:23207	TRB
@M05522:50:000000000-BW89L:1:2114:12661:8476	TRB
@M05522:50:000000000-BW89L:1:2107:12618:6677	TRA
@M05522:50:000000000-BW89L:1:2111:12572:8639	TRB
@M05522:50:000000000-BW89L:1:2103:17909:15994	TRB
@M05522:50:000000000-BW89L:1:2107:17954:21165	TRB
@M05522:50:000000000-BW89L:1:2111:22818:7651	TRB
@M05522:50:000000000-BW89L:1:2108:26082:24193	TRB
@M05522:50:000000000-BW89L:1:1104:10926:4023	TRB
@M05522:50:000000000-BW89L:1:2108:28554:16967	TRB
@M05522:50:000000000-BW89L:1:2105:17708:10916	TRB
@M05522:50:000000000-BW89L:1:1102:17911:14084	TRA
@M05522:50:000000000-BW89L:1:2105:2538:14512	TRB
@M05522:50:000000000-BW89L:1:1110:25362:17072	TRA
@M05522:50:000000000-BW89L:1:2101:10227:24213	TRB
@M05522:50:000000000-BW89L:1:2104:9851:5340	TRB
@M05522:50:000000000-BW89L:1:1101:6447:8830	TRB
@M05522:50:000000000-BW89L:1:2113:9053:27516	TRB
@M05522:50:000000000-BW89L:1:1111:8417:11293	TRB
@M05522:50:000000000-BW89L:1:2108:26167:10022	TRA
@M05522:50:000000000-BW89L:1:1113:18776:21863	TRB
@M05522:50:000000000-BW89L:1:2107:5511:11639	TRB
@M05522:50:000000000-BW89L:1:1109:8995:5122	TRA
@M05522:50:000000000-BW89L:1:2112:18389:12406	TRB
@M05522:50:000000000-BW89L:1:2104:10176:25440	TRB
@M05522:50:000000000-BW89L:1:2105:16783:28844	TRB
@M05522:50:000000000-BW89L:1:1106:6605:15642	TRB
@M05522:50:000000000-BW89L:1:2101:24734:8042	TRB
@M05522:50:000000000-BW89L:1:2111:20197:23701	TRB
@M05522:50:000000000-BW89L:1:2108:22196:16127	TRB
@M05522:50:000000000-BW89L:1:2102:19770:11290	TRB
@M05522:50:000000000-BW89L:1:2109:4877:14752	TRB
@M05522:50:000000000-BW89L:1:2110:17090:1602	TRB
@M05522:50:000000000-BW89L:1:2114:15063:20083	TRA
@M05522:50:000000000-BW89L:1:2106:20894:8501	TRB
@M05522:50:000000000-BW89L:1:1103:18870:20159	TRA
@M05522:50:000000000-BW89L:1:2107:26861:23803	TRB
@M05522:50:000000000-BW89L:1:2101:9919:18387	TRB
@M05522:50:000000000-BW89L:1:2104:6597:10217	TRA
@M05522:50:000000000-BW89L:1:2105:14276:24511	TRB
@M05522:50:000000000-BW89L:1:2106:20698:19399	TRB
@M05522:50:000000000-BW89L:1:2109:21645:12978	TRB
@M05522:50:000000000-BW89L:1:1103:17009:3729	TRB
@M05522:50:000000000-BW89L:1:2107:27250:16059	TRB
@M05522:50:000000000-BW89L:1:2107:9785:21080	TRA
@M05522:50:000000000-BW89L:1:1101:19378:22564	TRA
@M05522:50:000000000-BW89L:1:2109:10843:14191	TRB
@M05522:50:000000000-BW89L:1:1104:16416:5511	TRB
@M05522:50:000000000-BW89L:1:2101:12205:19956	TRB
@M05522:50:000000000-BW89L:1:1110:5662:6477	TRB
@M05522:50:000000000-BW89L:1:2110:27526:16114	TRB
@M05522:50:000000000-BW89L:1:2112:14789:25813	TRB
@M05522:50:000000000-BW89L:1:1109:11198:18165	TRB
@M05522:50:000000000-BW89L:1:1109:17021:23519	TRB
@M05522:50:000000000-BW89L:1:2101:25250:13952	TRA
@M05522:50:000000000-BW89L:1:2110:19111:6638	TRA
@M05522:50:000000000-BW89L:1:2103:9757:10152	TRA
@M05522:50:000000000-BW89L:1:1101:21315:15989	TRA
@M05522:50:000000000-BW89L:1:1107:24114:6139	TRB
@M05522:50:000000000-BW89L:1:1113:10544:25691	TRB
@M05522:50:000000000-BW89L:1:1106:16479:17712	TRB
@M05522:50:000000000-BW89L:1:1103:18959:11738	TRB
@M05522:50:000000000-BW89L:1:2111:10560:18906	TRA
@M05522:50:000000000-BW89L:1:2113:26696:11666	TRB
@M05522:50:000000000-BW89L:1:2114:23409:6390	TRB
@M05522:50:000000000-BW89L:1:2112:22738:15037	TRB
@M05522:50:000000000-BW89L:1:1110:25208:23036	TRB
@M05522:50:000000000-BW89L:1:2101:12965:16897	TRB
@M05522:50:000000000-BW89L:1:2105:10598:17744	TRB
@M05522:50:000000000-BW89L:1:2113:19423:24899	TRB
@M05522:50:000000000-BW89L:1:2107:23178:10766	TRB
@M05522:50:000000000-BW89L:1:2104:26135:7796	TRB
@M05522:50:000000000-BW89L:1:1105:15500:27124	TRA
@M05522:50:000000000-BW89L:1:1103:25356:19699	TRA
@M05522:50:000000000-BW89L:1:1102:16563:25404	TRB
@M05522:50:000000000-BW89L:1:1112:4131:12991	TRA
@M05522:50:000000000-BW89L:1:1109:13113:6354	TRA
@M05522:50:000000000-BW89L:1:1110:26486:18363	TRB
@M05522:50:000000000-BW89L:1:1110:19292:23135	TRB
@M05522:50:000000000-BW89L:1:2105:15103:27535	TRA
@M05522:50:000000000-BW89L:1:2101:21061:27512	TRB
@M05522:50:000000000-BW89L:1:2105:7485:16698	TRB
@M05522:50:000000000-BW89L:1:2107:21872:17552	TRA
@M05522:50:000000000-BW89L:1:2114:25974:8172	TRA
@M05522:50:000000000-BW89L:1:1106:23397:18913	TRB
@M05522:50:000000000-BW89L:1:1104:3808:10122	TRB
@M05522:50:000000000-BW89L:1:1110:17047:22460	TRA
@M05522:50:000000000-BW89L:1:1111:20053:2055	TRB
@M05522:50:000000000-BW89L:1:1111:22331:18712	TRA
@M05522:50:000000000-BW89L:1:1108:23329:23013	TRB
@M05522:50:000000000-BW89L:1:2104:24430:12283	TRB
@M05522:50:000000000-BW89L:1:2106:11994:6481	TRB
@M05522:50:000000000-BW89L:1:1107:9888:18805	TRB
@M05522:50:000000000-BW89L:1:2108:25996:7527	TRB
@M05522:50:000000000-BW89L:1:2114:26137:8440	TRB
@M05522:50:000000000-BW89L:1:1101:12863:4664	TRB
@M05522:50:000000000-BW89L:1:2110:22551:14611	TRB
@M05522:50:000000000-BW89L:1:2102:8368:27094	TRB
@M05522:50:000000000-BW89L:1:1109:16137:20850	TRB
@M05522:50:000000000-BW89L:1:1102:19067:20491	TRB
@M05522:50:000000000-BW89L:1:1112:29615:14383	TRB
@M05522:50:000000000-BW89L:1:1113:4435:17364	TRB
@M05522:50:000000000-BW89L:1:2101:8878:6149	TRA
@M05522:50:000000000-BW89L:1:1106:20748:23830	TRB
@M05522:50:000000000-BW89L:1:2102:21227:9699	TRB
@M05522:50:000000000-BW89L:1:2107:17894:17709	TRB
@M05522:50:000000000-BW89L:1:2107:12716:26132	TRB
@M05522:50:000000000-BW89L:1:1106:13162:2340	TRB
@M05522:50:000000000-BW89L:1:2102:19516:18829	TRB
@M05522:50:000000000-BW89L:1:2106:19522:19296	TRB
@M05522:50:000000000-BW89L:1:1107:19473:10092	TRB
@M05522:50:000000000-BW89L:1:1110:23587:15144	TRA
@M05522:50:000000000-BW89L:1:2108:20786:13537	TRB
@M05522:50:000000000-BW89L:1:2101:26268:20477	TRA
@M05522:50:000000000-BW89L:1:1103:16123:21189	TRB
@M05522:50:000000000-BW89L:1:2109:14407:22640	TRB
@M05522:50:000000000-BW89L:1:2102:21943:5492	TRB
@M05522:50:000000000-BW89L:1:2114:16197:24770	TRA
@M05522:50:000000000-BW89L:1:2112:10328:11323	TRA
@M05522:50:000000000-BW89L:1:2109:11586:5570	TRB
@M05522:50:000000000-BW89L:1:1106:7750:11141	TRB
@M05522:50:000000000-BW89L:1:1105:22697:3881	TRB
@M05522:50:000000000-BW89L:1:2113:24755:13062	TRA
@M05522:50:000000000-BW89L:1:2107:20974:11522	TRA
@M05522:50:000000000-BW89L:1:2111:14709:21356	TRB
@M05522:50:000000000-BW89L:1:1107:29267:12728	TRA
@M05522:50:000000000-BW89L:1:1113:22523:20449	TRB
@M05522:50:000000000-BW89L:1:2108:27007:9573	TRA
@M05522:50:000000000-BW89L:1:2103:25085:7316	TRB
@M05522:50:000000000-BW89L:1:2108:13981:17580	TRB
