seq_id	loci
@M05522:50:000000000-BW89L:1:2107:24791:20369	TRA
@M05522:50:000000000-BW89L:1:1103:20791:24657	TRA
@M05522:50:000000000-BW89L:1:1106:19693:7595	TRA
@M05522:50:000000000-BW89L:1:1108:6485:18846	TRB
@M05522:50:000000000-BW89L:1:2110:6640:20461	TRA
@M05522:50:000000000-BW89L:1:1105:24059:16922	TRB
@M05522:50:000000000-BW89L:1:2105:19369:5561	TRB
@M05522:50:000000000-BW89L:1:1114:27273:8553	TRB
@M05522:50:000000000-BW89L:1:2108:18570:4213	TRB
@M05522:50:000000000-BW89L:1:2110:9579:25724	TRB
@M05522:50:000000000-BW89L:1:1113:28487:15771	TRB
@M05522:50:000000000-BW89L:1:2111:7107:20161	TRB
@M05522:50:000000000-BW89L:1:2113:15572:23237	TRB
@M05522:50:000000000-BW89L:1:1103:24756:8110	TRB
@M05522:50:000000000-BW89L:1:2109:12144:28741	TRB
@M05522:50:000000000-BW89L:1:1104:5733:13115	TRA
@M05522:50:000000000-BW89L:1:1109:13282:19473	TRA
@M05522:50:000000000-BW89L:1:1107:28418:16645	TRB
@M05522:50:000000000-BW89L:1:1106:11679:4571	TRA
@M05522:50:000000000-BW89L:1:2102:7681:19389	TRB
@M05522:50:000000000-BW89L:1:2110:22013:19288	TRB
@M05522:50:000000000-BW89L:1:2108:7721:10541	TRB
@M05522:50:000000000-BW89L:1:2110:13500:19431	TRB
@M05522:50:000000000-BW89L:1:2107:12130:7274	TRB
@M05522:50:000000000-BW89L:1:1105:7845:14774	TRB
@M05522:50:000000000-BW89L:1:1109:11183:24023	TRA
@M05522:50:000000000-BW89L:1:2109:16730:27824	TRB
@M05522:50:000000000-BW89L:1:1107:13061:8778	TRB
@M05522:50:000000000-BW89L:1:1113:17310:20220	TRA
@M05522:50:000000000-BW89L:1:1101:2232:15715	TRB
@M05522:50:000000000-BW89L:1:2107:13868:20365	TRB
@M05522:50:000000000-BW89L:1:1114:20514:4714	TRA
@M05522:50:000000000-BW89L:1:2103:11805:26030	TRB
@M05522:50:000000000-BW89L:1:2107:12035:26884	TRB
@M05522:50:000000000-BW89L:1:2109:7330:18677	TRB
@M05522:50:000000000-BW89L:1:1105:16597:12360	TRB
@M05522:50:000000000-BW89L:1:2101:13191:28690	TRA
@M05522:50:000000000-BW89L:1:2110:27588:16656	TRB
@M05522:50:000000000-BW89L:1:1105:21680:13407	TRA
@M05522:50:000000000-BW89L:1:1110:22600:13840	TRB
@M05522:50:000000000-BW89L:1:2112:8016:20696	TRB
@M05522:50:000000000-BW89L:1:2101:28496:20072	TRA
@M05522:50:000000000-BW89L:1:2103:13750:27122	TRB
@M05522:50:000000000-BW89L:1:2105:29351:12150	TRB
@M05522:50:000000000-BW89L:1:1102:20782:3036	TRA
@M05522:50:000000000-BW89L:1:2113:13794:14723	TRB
@M05522:50:000000000-BW89L:1:1104:5666:19248	TRB
@M05522:50:000000000-BW89L:1:2106:5808:21023	TRB
@M05522:50:000000000-BW89L:1:1114:5136:11359	TRB
@M05522:50:000000000-BW89L:1:2111:20686:27345	TRA
@M05522:50:000000000-BW89L:1:1110:27207:20862	TRB
@M05522:50:000000000-BW89L:1:1114:20068:11599	TRA
@M05522:50:000000000-BW89L:1:2114:26829:7473	TRA
@M05522:50:000000000-BW89L:1:1106:21886:4134	TRB
@M05522:50:000000000-BW89L:1:2108:9816:19878	TRB
@M05522:50:000000000-BW89L:1:2104:4113:8843	TRB
@M05522:50:000000000-BW89L:1:2114:17333:6212	TRA
@M05522:50:000000000-BW89L:1:2107:8818:7775	TRB
@M05522:50:000000000-BW89L:1:2112:12289:28781	TRB
@M05522:50:000000000-BW89L:1:1113:26109:6369	TRA
@M05522:50:000000000-BW89L:1:2105:16371:25968	TRB
@M05522:50:000000000-BW89L:1:1110:17470:27971	TRB
@M05522:50:000000000-BW89L:1:2107:18914:10872	TRB
@M05522:50:000000000-BW89L:1:1110:19223:8542	TRB
@M05522:50:000000000-BW89L:1:2105:3934:16257	TRA
@M05522:50:000000000-BW89L:1:1109:12182:2744	TRA
@M05522:50:000000000-BW89L:1:1101:24610:5668	TRA
@M05522:50:000000000-BW89L:1:1102:11157:25411	TRB
@M05522:50:000000000-BW89L:1:2113:6147:7539	TRB
@M05522:50:000000000-BW89L:1:1107:20940:5043	TRA
@M05522:50:000000000-BW89L:1:2108:20330:26256	TRB
@M05522:50:000000000-BW89L:1:2106:13327:7628	TRB
@M05522:50:000000000-BW89L:1:2110:23374:8771	TRB
@M05522:50:000000000-BW89L:1:1112:20422:15260	TRA
@M05522:50:000000000-BW89L:1:1109:7630:20755	TRB
@M05522:50:000000000-BW89L:1:1112:17919:19571	TRB
@M05522:50:000000000-BW89L:1:1107:16058:18053	TRB
@M05522:50:000000000-BW89L:1:2108:5703:17634	TRA
@M05522:50:000000000-BW89L:1:2111:12808:19201	TRB
@M05522:50:000000000-BW89L:1:1104:18502:8337	TRB
@M05522:50:000000000-BW89L:1:1105:27833:22326	TRB
@M05522:50:000000000-BW89L:1:1106:14874:19085	TRA
@M05522:50:000000000-BW89L:1:2101:13471:27577	TRB
@M05522:50:000000000-BW89L:1:2102:16208:11897	TRA
@M05522:50:000000000-BW89L:1:2109:23087:18734	TRB
@M05522:50:000000000-BW89L:1:1101:7811:22083	TRB
@M05522:50:000000000-BW89L:1:1108:6336:21030	TRA
@M05522:50:000000000-BW89L:1:1112:12576:12952	TRB
@M05522:50:000000000-BW89L:1:2102:24084:25981	TRB
@M05522:50:000000000-BW89L:1:2104:19325:1804	TRA
@M05522:50:000000000-BW89L:1:2104:21323:18625	TRB
@M05522:50:000000000-BW89L:1:2110:16157:28070	TRB
@M05522:50:000000000-BW89L:1:2112:4881:8320	TRB
@M05522:50:000000000-BW89L:1:2103:18842:8083	TRB
@M05522:50:000000000-BW89L:1:1108:24344:7322	TRB
@M05522:50:000000000-BW89L:1:2101:23731:20368	TRB
@M05522:50:000000000-BW89L:1:2111:28274:16936	TRB
@M05522:50:000000000-BW89L:1:2102:17281:21872	TRB
@M05522:50:000000000-BW89L:1:2106:13276:11397	TRB
@M05522:50:000000000-BW89L:1:1102:24907:23773	TRB
@M05522:50:000000000-BW89L:1:2109:5640:23676	TRA
@M05522:50:000000000-BW89L:1:1101:28565:11789	TRA
@M05522:50:000000000-BW89L:1:1107:7569:4173	TRB
@M05522:50:000000000-BW89L:1:2105:13646:6429	TRB
@M05522:50:000000000-BW89L:1:2109:4698:7998	TRB
@M05522:50:000000000-BW89L:1:1112:6904:15453	TRA
@M05522:50:000000000-BW89L:1:1109:13518:12340	TRB
@M05522:50:000000000-BW89L:1:2105:16778:9051	TRB
@M05522:50:000000000-BW89L:1:2101:27211:22776	TRB
@M05522:50:000000000-BW89L:1:2102:19455:23939	TRA
@M05522:50:000000000-BW89L:1:2109:10321:4253	TRB
@M05522:50:000000000-BW89L:1:2110:20982:5355	TRB
@M05522:50:000000000-BW89L:1:1108:26726:19648	TRB
@M05522:50:000000000-BW89L:1:2107:18317:28064	TRB
@M05522:50:000000000-BW89L:1:1104:12700:15926	TRB
@M05522:50:000000000-BW89L:1:1102:24681:13002	TRB
@M05522:50:000000000-BW89L:1:1114:11223:7336	TRB
@M05522:50:000000000-BW89L:1:1102:17648:17724	TRB
@M05522:50:000000000-BW89L:1:2106:11657:3053	TRB
@M05522:50:000000000-BW89L:1:1112:25359:5378	TRB
@M05522:50:000000000-BW89L:1:2108:4323:8603	TRB
@M05522:50:000000000-BW89L:1:1101:24683:6306	TRB
@M05522:50:000000000-BW89L:1:1104:20331:19279	TRB
@M05522:50:000000000-BW89L:1:1105:16385:20146	TRB
@M05522:50:000000000-BW89L:1:1114:24829:14371	TRB
@M05522:50:000000000-BW89L:1:2113:9666:10048	TRB
@M05522:50:000000000-BW89L:1:2101:8829:22910	TRB
@M05522:50:000000000-BW89L:1:1114:7230:11855	TRB
@M05522:50:000000000-BW89L:1:2107:16426:14073	TRB
@M05522:50:000000000-BW89L:1:2106:26177:14733	TRB
@M05522:50:000000000-BW89L:1:2109:9090:3007	TRB
@M05522:50:000000000-BW89L:1:2113:11584:22735	TRB
@M05522:50:000000000-BW89L:1:1104:20118:21721	TRB
@M05522:50:000000000-BW89L:1:2102:26465:11602	TRB
@M05522:50:000000000-BW89L:1:2110:14306:13285	TRB
@M05522:50:000000000-BW89L:1:2101:19583:4644	TRB
@M05522:50:000000000-BW89L:1:2108:25130:7321	TRB
@M05522:50:000000000-BW89L:1:2114:19456:6760	TRB
@M05522:50:000000000-BW89L:1:1106:7402:11509	TRB
@M05522:50:000000000-BW89L:1:1114:22550:25904	TRA
@M05522:50:000000000-BW89L:1:2114:18570:26829	TRB
@M05522:50:000000000-BW89L:1:1103:16913:20910	TRA
@M05522:50:000000000-BW89L:1:1104:7578:6205	TRA
@M05522:50:000000000-BW89L:1:1113:8267:17148	TRB
@M05522:50:000000000-BW89L:1:1108:7881:21011	TRB
@M05522:50:000000000-BW89L:1:2108:20578:5546	TRB
@M05522:50:000000000-BW89L:1:2106:19702:2917	TRA
@M05522:50:000000000-BW89L:1:1109:7234:22756	TRB
@M05522:50:000000000-BW89L:1:2105:4450:19455	TRB
@M05522:50:000000000-BW89L:1:1101:27004:22154	TRB
@M05522:50:000000000-BW89L:1:1112:15781:9047	TRB
@M05522:50:000000000-BW89L:1:2105:18312:25379	TRB
@M05522:50:000000000-BW89L:1:2112:17940:8086	TRB
@M05522:50:000000000-BW89L:1:2109:4667:12410	TRB
@M05522:50:000000000-BW89L:1:1111:17933:7754	TRB
@M05522:50:000000000-BW89L:1:1112:7054:24010	TRB
@M05522:50:000000000-BW89L:1:2113:7189:12590	TRB
@M05522:50:000000000-BW89L:1:1104:13874:24184	TRB
@M05522:50:000000000-BW89L:1:2112:12994:1966	TRB
@M05522:50:000000000-BW89L:1:1109:22972:12944	TRB
@M05522:50:000000000-BW89L:1:1112:4165:9532	TRB
@M05522:50:000000000-BW89L:1:2106:7166:16147	TRB
@M05522:50:000000000-BW89L:1:2102:14695:19926	TRA
@M05522:50:000000000-BW89L:1:2106:18546:8395	TRB
@M05522:50:000000000-BW89L:1:2114:20978:17947	TRB
@M05522:50:000000000-BW89L:1:1101:21507:3522	TRB
@M05522:50:000000000-BW89L:1:1103:16540:18792	TRA
@M05522:50:000000000-BW89L:1:2110:17509:8828	TRA
@M05522:50:000000000-BW89L:1:1112:8177:11443	TRB
@M05522:50:000000000-BW89L:1:2103:4293:10945	TRA
@M05522:50:000000000-BW89L:1:2106:21879:9964	TRB
@M05522:50:000000000-BW89L:1:1104:14447:10022	TRA
@M05522:50:000000000-BW89L:1:2106:20447:5402	TRA
@M05522:50:000000000-BW89L:1:2106:13879:18429	TRB
@M05522:50:000000000-BW89L:1:2106:18238:24795	TRA
@M05522:50:000000000-BW89L:1:1112:14995:13781	TRB
@M05522:50:000000000-BW89L:1:1102:17294:25000	TRB
@M05522:50:000000000-BW89L:1:2113:18610:27239	TRB
@M05522:50:000000000-BW89L:1:2110:8731:20538	TRA
@M05522:50:000000000-BW89L:1:1114:27487:13483	TRB
@M05522:50:000000000-BW89L:1:1101:24180:13129	TRA
@M05522:50:000000000-BW89L:1:1110:24829:9630	TRB
@M05522:50:000000000-BW89L:1:2111:20257:3223	TRB
@M05522:50:000000000-BW89L:1:1103:11385:16725	TRA
@M05522:50:000000000-BW89L:1:2101:4614:15192	TRA
@M05522:50:000000000-BW89L:1:2110:13738:12555	TRA
@M05522:50:000000000-BW89L:1:2101:10060:23391	TRB
@M05522:50:000000000-BW89L:1:2114:7170:15337	TRB
@M05522:50:000000000-BW89L:1:1107:12532:21169	TRA
@M05522:50:000000000-BW89L:1:1113:17601:26320	TRA
@M05522:50:000000000-BW89L:1:1109:18134:24268	TRA
@M05522:50:000000000-BW89L:1:1106:10735:12965	TRA
@M05522:50:000000000-BW89L:1:1104:12349:10867	TRB
@M05522:50:000000000-BW89L:1:1101:23535:22152	TRB
@M05522:50:000000000-BW89L:1:1102:21966:9004	TRB
@M05522:50:000000000-BW89L:1:1107:10384:20772	TRB
@M05522:50:000000000-BW89L:1:1107:25033:23002	TRA
@M05522:50:000000000-BW89L:1:2103:25170:14961	TRB
@M05522:50:000000000-BW89L:1:1112:15622:23822	TRA
@M05522:50:000000000-BW89L:1:1112:10726:23880	TRB
@M05522:50:000000000-BW89L:1:1105:6356:9761	TRA
@M05522:50:000000000-BW89L:1:1109:12987:10479	TRB
@M05522:50:000000000-BW89L:1:1114:3167:14226	TRB
@M05522:50:000000000-BW89L:1:1107:10853:9038	TRA
@M05522:50:000000000-BW89L:1:1110:20785:23789	TRB
@M05522:50:000000000-BW89L:1:1101:16667:14707	TRB
@M05522:50:000000000-BW89L:1:2107:14694:11787	TRB
@M05522:50:000000000-BW89L:1:2111:6358:11456	TRB
@M05522:50:000000000-BW89L:1:2113:3258:19874	TRB
@M05522:50:000000000-BW89L:1:2112:10225:7718	TRA
@M05522:50:000000000-BW89L:1:2106:27644:19807	TRB
@M05522:50:000000000-BW89L:1:2104:13539:7870	TRB
@M05522:50:000000000-BW89L:1:2109:9679:8078	TRB
@M05522:50:000000000-BW89L:1:1112:24563:10906	TRA
@M05522:50:000000000-BW89L:1:1111:27214:15159	TRA
@M05522:50:000000000-BW89L:1:2106:21920:13528	TRB
@M05522:50:000000000-BW89L:1:2113:12500:10962	TRB
@M05522:50:000000000-BW89L:1:1108:15324:4479	TRA
@M05522:50:000000000-BW89L:1:1107:28031:14100	TRA
@M05522:50:000000000-BW89L:1:1107:20534:26225	TRB
@M05522:50:000000000-BW89L:1:2111:4120:14116	TRB
@M05522:50:000000000-BW89L:1:1111:4150:21571	TRA
@M05522:50:000000000-BW89L:1:1114:22659:23482	TRB
@M05522:50:000000000-BW89L:1:2111:13963:16946	TRB
@M05522:50:000000000-BW89L:1:2111:23925:24163	TRB
@M05522:50:000000000-BW89L:1:2112:20994:5800	TRB
@M05522:50:000000000-BW89L:1:1107:8944:4309	TRB
@M05522:50:000000000-BW89L:1:1114:7304:24165	TRA
@M05522:50:000000000-BW89L:1:2101:12430:7215	TRA
@M05522:50:000000000-BW89L:1:2107:10558:11792	TRB
@M05522:50:000000000-BW89L:1:2112:4288:12209	TRA
@M05522:50:000000000-BW89L:1:1102:13948:17522	TRB
@M05522:50:000000000-BW89L:1:2101:18133:13168	TRA
@M05522:50:000000000-BW89L:1:1108:6467:25740	TRB
@M05522:50:000000000-BW89L:1:2108:8475:10674	TRB
@M05522:50:000000000-BW89L:1:1111:22582:17763	TRB
@M05522:50:000000000-BW89L:1:1108:25141:13648	TRA
@M05522:50:000000000-BW89L:1:1114:11235:19200	TRB
@M05522:50:000000000-BW89L:1:2114:17418:22776	TRB
@M05522:50:000000000-BW89L:1:2108:28014:12899	TRB
@M05522:50:000000000-BW89L:1:2113:4359:12234	TRA
@M05522:50:000000000-BW89L:1:2111:3632:15488	TRB
@M05522:50:000000000-BW89L:1:1114:16621:17581	TRA
@M05522:50:000000000-BW89L:1:1102:16903:13343	TRB
@M05522:50:000000000-BW89L:1:1106:21329:22541	TRA
@M05522:50:000000000-BW89L:1:1113:11418:9901	TRB
@M05522:50:000000000-BW89L:1:1107:17394:10461	TRB
@M05522:50:000000000-BW89L:1:2104:13069:12675	TRA
@M05522:50:000000000-BW89L:1:2109:5983:12892	TRB
@M05522:50:000000000-BW89L:1:2112:1894:14432	TRA
@M05522:50:000000000-BW89L:1:2106:5118:13613	TRB
@M05522:50:000000000-BW89L:1:2114:13816:5898	TRB
@M05522:50:000000000-BW89L:1:1112:24093:5474	TRB
@M05522:50:000000000-BW89L:1:1109:10842:3462	TRB
@M05522:50:000000000-BW89L:1:1114:7525:12111	TRA
@M05522:50:000000000-BW89L:1:2106:23054:25485	TRB
@M05522:50:000000000-BW89L:1:2102:19214:6713	TRB
@M05522:50:000000000-BW89L:1:2108:8271:16285	TRB
@M05522:50:000000000-BW89L:1:2114:23558:25541	TRA
@M05522:50:000000000-BW89L:1:2109:12682:22725	TRA
@M05522:50:000000000-BW89L:1:1106:21632:23896	TRA
@M05522:50:000000000-BW89L:1:2101:7459:9218	TRA
@M05522:50:000000000-BW89L:1:2109:19971:20648	TRA
@M05522:50:000000000-BW89L:1:2108:15428:21152	TRB
@M05522:50:000000000-BW89L:1:1113:17846:25552	TRB
@M05522:50:000000000-BW89L:1:1105:16072:3691	TRB
@M05522:50:000000000-BW89L:1:2111:8059:18529	TRB
@M05522:50:000000000-BW89L:1:1114:8487:13500	TRB
@M05522:50:000000000-BW89L:1:1112:7840:10736	TRB
@M05522:50:000000000-BW89L:1:2106:11305:17500	TRA
@M05522:50:000000000-BW89L:1:2106:11346:9657	TRB
@M05522:50:000000000-BW89L:1:2111:9409:8054	TRA
@M05522:50:000000000-BW89L:1:1104:9200:4965	TRA
@M05522:50:000000000-BW89L:1:1106:14397:9797	TRA
@M05522:50:000000000-BW89L:1:1114:23437:24790	TRA
@M05522:50:000000000-BW89L:1:2111:15311:17198	TRB
@M05522:50:000000000-BW89L:1:2113:10807:28080	TRB
@M05522:50:000000000-BW89L:1:2109:20178:3480	TRA
@M05522:50:000000000-BW89L:1:2113:26452:21225	TRA
@M05522:50:000000000-BW89L:1:2101:11873:3134	TRA
@M05522:50:000000000-BW89L:1:2108:11593:5780	TRB
@M05522:50:000000000-BW89L:1:1107:7345:7064	TRA
@M05522:50:000000000-BW89L:1:2113:4598:17288	TRB
@M05522:50:000000000-BW89L:1:1108:9784:3049	TRB
@M05522:50:000000000-BW89L:1:1110:25844:22665	TRB
@M05522:50:000000000-BW89L:1:1112:26329:17598	TRB
@M05522:50:000000000-BW89L:1:2109:12985:8127	TRA
@M05522:50:000000000-BW89L:1:2114:15905:8715	TRB
@M05522:50:000000000-BW89L:1:2109:22517:23803	TRB
@M05522:50:000000000-BW89L:1:1101:17233:5895	TRB
@M05522:50:000000000-BW89L:1:2109:23398:18078	TRB
@M05522:50:000000000-BW89L:1:1101:7927:14153	TRB
@M05522:50:000000000-BW89L:1:2107:15681:22505	TRB
@M05522:50:000000000-BW89L:1:2110:17403:8258	TRB
@M05522:50:000000000-BW89L:1:2110:18612:27202	TRB
@M05522:50:000000000-BW89L:1:1112:14256:12453	TRA
@M05522:50:000000000-BW89L:1:1108:15965:2374	TRB
@M05522:50:000000000-BW89L:1:1105:15764:15298	TRB
@M05522:50:000000000-BW89L:1:2102:16160:3842	TRB
@M05522:50:000000000-BW89L:1:2105:19736:18174	TRA
@M05522:50:000000000-BW89L:1:2108:7307:4500	TRB
@M05522:50:000000000-BW89L:1:1102:25388:18060	TRB
@M05522:50:000000000-BW89L:1:1103:8691:26164	TRB
@M05522:50:000000000-BW89L:1:1109:10250:18436	TRB
@M05522:50:000000000-BW89L:1:2101:15684:26966	TRB
@M05522:50:000000000-BW89L:1:1101:17371:24482	TRB
@M05522:50:000000000-BW89L:1:1102:11152:21269	TRA
@M05522:50:000000000-BW89L:1:1107:6557:23535	TRA
@M05522:50:000000000-BW89L:1:1111:10680:23686	TRB
@M05522:50:000000000-BW89L:1:1114:20708:26359	TRB
@M05522:50:000000000-BW89L:1:2104:19489:20803	TRB
@M05522:50:000000000-BW89L:1:1103:25443:14626	TRB
@M05522:50:000000000-BW89L:1:1108:17765:22201	TRA
@M05522:50:000000000-BW89L:1:2111:9546:9519	TRB
@M05522:50:000000000-BW89L:1:2114:18851:8270	TRB
@M05522:50:000000000-BW89L:1:1113:15512:26147	TRB
@M05522:50:000000000-BW89L:1:1102:14483:4820	TRB
@M05522:50:000000000-BW89L:1:1114:23764:9115	TRA
@M05522:50:000000000-BW89L:1:2106:12593:15562	TRB
@M05522:50:000000000-BW89L:1:2114:11422:2786	TRB
@M05522:50:000000000-BW89L:1:1112:4356:7279	TRA
@M05522:50:000000000-BW89L:1:2106:28622:19196	TRB
@M05522:50:000000000-BW89L:1:1110:5020:8825	TRA
@M05522:50:000000000-BW89L:1:2102:17152:21977	TRA
@M05522:50:000000000-BW89L:1:2104:15598:9891	TRA
@M05522:50:000000000-BW89L:1:1101:6391:19377	TRA
@M05522:50:000000000-BW89L:1:1108:16605:9262	TRB
@M05522:50:000000000-BW89L:1:1109:14525:8496	TRA
@M05522:50:000000000-BW89L:1:2110:12217:23310	TRB
@M05522:50:000000000-BW89L:1:1111:15186:25316	TRB
@M05522:50:000000000-BW89L:1:1113:5032:10516	TRA
@M05522:50:000000000-BW89L:1:2105:14098:4889	TRB
@M05522:50:000000000-BW89L:1:2109:24779:8622	TRB
@M05522:50:000000000-BW89L:1:2108:3945:10536	TRA
@M05522:50:000000000-BW89L:1:1104:9485:9682	TRB
@M05522:50:000000000-BW89L:1:1108:22421:23210	TRB
@M05522:50:000000000-BW89L:1:1113:5388:18095	TRA
@M05522:50:000000000-BW89L:1:2105:2985:15793	TRB
@M05522:50:000000000-BW89L:1:2103:25405:10178	TRB
@M05522:50:000000000-BW89L:1:2110:16671:20410	TRA
@M05522:50:000000000-BW89L:1:1114:10657:22758	TRB
@M05522:50:000000000-BW89L:1:2112:27521:10322	TRB
@M05522:50:000000000-BW89L:1:2106:27606:9171	TRA
@M05522:50:000000000-BW89L:1:2107:9320:10287	TRB
@M05522:50:000000000-BW89L:1:2104:27744:12079	TRB
@M05522:50:000000000-BW89L:1:2114:21418:10469	TRA
@M05522:50:000000000-BW89L:1:1111:14045:24431	TRB
@M05522:50:000000000-BW89L:1:2101:9474:8749	TRB
